Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M0,GO:0045926,negative regulation of growth,9/156,233/18805,0.03862660944206009,4.656239683063718,5.136211831622345,1.452405883817378e-4,0.00728875040991217,0.0056652964286101615,684/2023/27086/2487/2778/2719/5802/6423/7157,9
M0,GO:1901874,negative regulation of post-translational protein modification,6/156,96/18805,0.0625,7.534054487179487,5.870197683502285,1.4835269495560067e-4,0.00728875040991217,0.0056652964286101615,11261/1499/6135/6125/6188/6201,6
M0,GO:0050769,positive regulation of neurogenesis,9/156,234/18805,0.038461538461538464,4.636341222879685,5.11934689426882,1.499952124816247e-4,0.00728875040991217,0.0056652964286101615,1382/1499/7852/63950/1946/3400/4192/6469/6498,9
M0,GO:0006096,glycolytic process,6/156,97/18805,0.061855670103092786,7.456383822363203,5.830706395312562,1.570630758868533e-4,0.007504997309460139,0.005833377748288919,226/54541/2023/2597/3643/3939,6
M0,GO:0050768,negative regulation of neurogenesis,7/156,139/18805,0.050359712230215826,6.070605054418004,5.4878369606069946,1.6145061842615495e-4,0.007588179066029283,0.00589803208297101,1499/3400/79727/5530/283659/5802/7157,7
M0,GO:0030111,regulation of Wnt signaling pathway,11/156,350/18805,0.03142857142857143,3.788553113553114,4.816322553041716,1.6713150242578055e-4,0.007728484152495369,0.006007086428444439,348/1277/1499/22943/2487/2719/4192/6206/6423/6469/6934,11
M0,GO:0060560,developmental growth involved in morphogenesis,9/156,238/18805,0.037815126050420166,4.558419521654816,5.052826708056995,1.703348944080898e-4,0.00775158955980942,0.006025045471377212,348/1382/1499/2017/7852/1946/5802/6423/6469,9
M0,GO:0046032,ADP catabolic process,6/156,99/18805,0.06060606060606061,7.305749805749806,5.753386016059256,1.756961643652866e-4,0.007870639113051199,0.006117578617784733,226/54541/2023/2597/3643/3939,6
M0,GO:2001242,regulation of intrinsic apoptotic signaling pathway,8/156,189/18805,0.042328042328042326,5.102428435761769,5.184279131151565,1.8343637364646334e-4,0.008090955126837083,0.006288822720802638,1499/2023/6154/6188/6201/6423/6498/7157,8
M0,GO:0051444,negative regulation of ubiquitin-protein transferase activity,3/156,14/18805,0.21428571428571427,25.831043956043953,8.500484821747126,1.9060601097564613e-4,0.008279809597987537,0.00643561284267054,6135/6125/6201,3
M0,GO:0019364,pyridine nucleotide catabolic process,6/156,101/18805,0.0594059405940594,7.16108149276466,5.678191551626057,1.960339518130303e-4,0.008290126889126148,0.006443632120235735,226/54541/2023/2597/3643/3939,6
M0,GO:0001764,neuron migration,8/156,191/18805,0.041884816753926704,5.0489998657537924,5.144038817494994,1.9710930973237695e-4,0.008290126889126148,0.006443632120235735,558/10752/1499/7852/54541/92737/4192/7531,8
M0,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,5/156,65/18805,0.07692307692307693,9.27268244575937,6.11051598964782,2.0377244058558645e-4,0.008290126889126148,0.006443632120235735,6154/6188/6201/6498/7157,5
M0,GO:0009137,purine nucleoside diphosphate catabolic process,6/156,102/18805,0.058823529411764705,7.090874811463047,5.641359394661047,2.0687609723506607e-4,0.008290126889126148,0.006443632120235735,226/54541/2023/2597/3643/3939,6
M0,GO:0009181,purine ribonucleoside diphosphate catabolic process,6/156,102/18805,0.058823529411764705,7.090874811463047,5.641359394661047,2.0687609723506607e-4,0.008290126889126148,0.006443632120235735,226/54541/2023/2597/3643/3939,6
M0,GO:0006936,muscle contraction,11/156,359/18805,0.03064066852367688,3.6935754588957925,4.712864078403493,2.0819293199061134e-4,0.008290126889126148,0.006443632120235735,58/59/226/481/805/2017/7852/2023/10398/6546/7169,11
M0,GO:0001569,branching involved in blood vessel morphogenesis,4/156,36/18805,0.1111111111111111,13.393874643874643,6.80765327663872,2.182797338508098e-4,0.008356895521119944,0.006495529094491187,1499/4192/6423/6469,4
M0,GO:0051438,regulation of ubiquitin-protein transferase activity,4/156,36/18805,0.1111111111111111,13.393874643874643,6.80765327663872,2.182797338508098e-4,0.008356895521119944,0.006495529094491187,6135/6125/6187/6201,4
M0,GO:0014706,striated muscle tissue development,12/156,423/18805,0.028368794326241134,3.419712675031824,4.603596468013491,2.1861428813533163e-4,0.008356895521119944,0.006495529094491187,58/70/998/1499/22943/63950/92737/27086/5530/6469/6498/6546,12
M0,GO:0072526,pyridine-containing compound catabolic process,6/156,104/18805,0.057692307692307696,6.9545118343195265,5.569164719544259,2.2997694291759452e-4,0.008675577570325572,0.00674322975286077,226/54541/2023/2597/3643/3939,6
M0,GO:0009191,ribonucleoside diphosphate catabolic process,6/156,105/18805,0.05714285714285714,6.888278388278388,5.5337792019584615,2.4226437154263136e-4,0.00890476863093236,0.006921372126258443,226/54541/2023/2597/3643/3939,6
M0,GO:0046031,ADP metabolic process,6/156,105/18805,0.05714285714285714,6.888278388278388,5.5337792019584615,2.4226437154263136e-4,0.00890476863093236,0.006921372126258443,226/54541/2023/2597/3643/3939,6
M0,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,6/156,106/18805,0.05660377358490566,6.823294629898403,5.498853527895212,2.550626812241366e-4,0.009256515279362021,0.007194772766842067,54541/6154/6188/6423/6498/7157,6
M0,GO:0035567,non-canonical Wnt signaling pathway,5/156,69/18805,0.07246376811594203,8.73513563730955,5.887266370783185,2.6997665820169617e-4,0.009520193204306781,0.007399720600487383,998/22943/2487/2719/6423,5
M0,GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,4/156,38/18805,0.10526315789473684,12.688933873144398,6.596733189274029,2.700304944639063e-4,0.009520193204306781,0.007399720600487383,6154/6188/6423/6498,4
M0,GO:0051146,striated muscle cell differentiation,10/156,311/18805,0.03215434083601286,3.8760408937257806,4.677561117093163,2.7678070503670904e-4,0.009520193204306781,0.007399720600487383,58/70/71/22943/92737/27086/10398/5530/6469/6546,10
M0,GO:0035107,appendage morphogenesis,7/156,152/18805,0.046052631578947366,5.5514085695006745,5.152914277231481,2.7973142892898225e-4,0.009520193204306781,0.007399720600487383,1382/1499/22943/2719/5087/6423/6469,7
M0,GO:0035108,limb morphogenesis,7/156,152/18805,0.046052631578947366,5.5514085695006745,5.152914277231481,2.7973142892898225e-4,0.009520193204306781,0.007399720600487383,1382/1499/22943/2719/5087/6423/6469,7
M0,GO:0009134,nucleoside diphosphate catabolic process,6/156,108/18805,0.05555555555555555,6.696937321937321,5.430339736191554,2.8225197850229386e-4,0.009520193204306781,0.007399720600487383,226/54541/2023/2597/3643/3939,6
M0,GO:0055001,muscle cell development,8/156,202/18805,0.039603960396039604,4.7740543285097745,4.932328406845844,2.8812956384105065e-4,0.009546344046925384,0.007420046756132776,58/70/71/92737/27086/10398/5530/6546,8
M0,GO:1904948,midbrain dopaminergic neuron differentiation,3/156,16/18805,0.1875,22.60216346153846,7.906150042365506,2.896867569175125e-4,0.009546344046925384,0.007420046756132776,1499/22943/6423,3
M0,GO:0048709,oligodendrocyte differentiation,6/156,109/18805,0.05504587155963303,6.635497529992943,5.396731469800204,2.966735649668237e-4,0.009665489894998677,0.007512654749219687,1499/7852/3400/4192/5354/6469,6
M0,GO:0010001,glial cell differentiation,9/156,259/18805,0.03474903474903475,4.188817938817938,4.7262220798003165,3.187013687807112e-4,0.010266481171846057,0.0079797847156566,1499/7852/92737/3400/79727/4192/5354/5453/6469,9
M0,GO:0060537,muscle tissue development,12/156,446/18805,0.026905829596412557,3.243359779234219,4.385322059683854,3.5350784104389135e-4,0.011261188669698182,0.008752936836139391,58/70/998/1499/22943/63950/92737/27086/5530/6469/6498/6546,12
M0,GO:0010720,positive regulation of cell development,12/156,447/18805,0.026845637583892617,3.2361039408019274,4.376155159055658,3.606957400165525e-4,0.01136389765524677,0.008832769018103433,60/558/1382/1499/7852/63950/1946/3400/4192/5530/6469/6498,12
M0,GO:0007405,neuroblast proliferation,5/156,74/18805,0.06756756756756757,8.14492376992377,5.632388764720038,3.74324425231565e-4,0.011665088338466271,0.009066874235872118,1499/63950/3400/6469/7157,5
M0,GO:0061351,neural precursor cell proliferation,7/156,160/18805,0.04375,5.273838141025641,4.965425999968426,3.818172439281163e-4,0.01177064557356892,0.009148920264808402,1499/63950/3400/4192/10763/6469/7157,7
M0,GO:0034764,positive regulation of transmembrane transport,8/156,211/18805,0.037914691943127965,4.570421679426419,4.770171256394382,3.859272830755136e-4,0.011770782133803165,0.009149026408408313,481/805/11261/2719/3643/5354/5530/7114,8
