Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M0,GO:0006596,polyamine biosynthetic process,3/85,13/18805,0.23076923076923078,51.05429864253394,12.164890852024115,2.467028717043269e-5,0.01804338986777897,0.016790950143928562,262/4947/6723,3
M0,GO:0042401,biogenic amine biosynthetic process,4/85,39/18805,0.10256410256410256,22.69079939668175,9.137000892001831,2.833915287965001e-5,0.01804338986777897,0.016790950143928562,217/262/4947/6723,4
M0,GO:0009309,amine biosynthetic process,4/85,40/18805,0.1,22.123529411764707,9.011640475050266,3.137980846570256e-5,0.01804338986777897,0.016790950143928562,217/262/4947/6723,4
M0,GO:0006595,polyamine metabolic process,3/85,18/18805,0.16666666666666666,36.87254901960784,10.260096240360708,6.924670734198194e-5,0.029862642541229712,0.027789797025400652,262/4947/6723,3
M1,GO:0030199,collagen fibril organization,6/87,69/18805,0.08695652173913043,18.79560219890055,10.096104139929732,7.81479529824258e-7,0.0014902814633748602,0.0013424995712349361,302/1277/1278/1281/60681/4060,6
M1,GO:0042060,wound healing,11/87,450/18805,0.024444444444444446,5.283652618135377,6.2704445707144645,7.113582848905081e-6,0.006782801246430995,0.006110193268112155,301/302/308/977/1281/1465/60681/3998/389/710/7076,11
M1,GO:0001503,ossification,10/87,458/18805,0.021834061135371178,4.719419766099483,5.493895941877223,4.9867901638130086e-5,0.03169936280797136,0.028555935253834496,1052/1277/1278/2719/3399/3481/3486/4256/5764/51119,10
M2,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",18/92,336/18805,0.05357142857142857,10.950116459627328,12.903972774724826,3.8789661238398375e-14,2.0822665200196755e-11,1.9216302419792245e-11,708/9879/4670/3312/23658/4691/84844/6421/79622/6627/6628/6632/6636/6637/6427/6428/6432/6434,18
M2,GO:0000398,"mRNA splicing, via spliceosome",18/92,336/18805,0.05357142857142857,10.950116459627328,12.903972774724826,3.8789661238398375e-14,2.0822665200196755e-11,1.9216302419792245e-11,708/9879/4670/3312/23658/4691/84844/6421/79622/6627/6628/6632/6636/6637/6427/6428/6432/6434,18
M2,GO:0000375,"RNA splicing, via transesterification reactions",18/92,340/18805,0.052941176470588235,10.821291560102301,12.813882361004472,4.754033150729853e-14,2.0822665200196755e-11,1.9216302419792245e-11,708/9879/4670/3312/23658/4691/84844/6421/79622/6627/6628/6632/6636/6637/6427/6428/6432/6434,18
M2,GO:0008380,RNA splicing,19/92,482/18805,0.03941908713692946,8.05734710445607,11.005607810951439,1.6716467399054047e-12,5.491359540589254e-10,5.067729064134279e-10,708/9879/2521/4670/3312/23658/4691/84844/6421/79622/6627/6628/6632/6636/6637/6427/6428/6432/6434,19
M2,GO:1903241,U2-type prespliceosome assembly,7/92,25/18805,0.28,57.23260869565218,19.72685116397317,2.379147468213694e-11,6.2523995464655874e-9,5.770058701857211e-9,9879/84844/6627/6628/6632/6636/6637,7
M2,GO:0000966,RNA 5'-end processing,6/92,38/18805,0.15789473684210525,32.27402745995423,13.530863429042768,2.8288871536142207e-8,6.195262866415143e-6,5.717329826251898e-6,10248/6628/6632/6636/6637/6741,6
M2,GO:0006457,protein folding,10/92,227/18805,0.04405286343612335,9.00450105343804,8.50736451806433,1.637300921273069e-7,3.073447729361161e-5,2.836346859107632e-5,22948/908/8872/2280/2896/3312/3336/8195/10726/5034,10
M2,GO:0000245,spliceosomal complex assembly,7/92,96/18805,0.07291666666666667,14.904325181159422,9.576516719966763,4.4531358041808977e-7,7.314275558367124e-5,6.750016376863675e-5,9879/84844/6627/6628/6632/6636/6637,7
M2,GO:0022613,ribonucleoprotein complex biogenesis,13/92,494/18805,0.02631578947368421,5.379004576659039,6.915604820789761,8.163603791224242e-7,1.1918861535187393e-4,1.0999381950281081e-4,708/9879/1964/55651/10528/84844/10248/6627/6628/6632/6636/6637/7520,13
M2,GO:0036260,RNA capping,4/92,16/18805,0.25,51.10054347826087,14.057170785611484,9.333389422068665e-7,1.2264073700598226e-4,1.1317962751813791e-4,6628/6632/6636/6637,4
M2,GO:0006458,'de novo' protein folding,5/92,49/18805,0.10204081632653061,20.857364685004438,9.758810075597406,4.040219194204647e-6,4.82622547380446e-4,4.4539067097834964e-4,22948/908/2280/3312/3336,5
M2,GO:0022618,protein-RNA complex assembly,8/92,228/18805,0.03508771929824561,7.172006102212051,6.574357340075613,1.6024952030860004e-5,0.0017547322473791705,0.0016193635736448005,9879/84844/6627/6628/6632/6636/6637/7520,8
M2,GO:0048024,"regulation of mRNA splicing, via spliceosome",6/92,111/18805,0.05405405405405406,11.048766157461811,7.445098301249493,1.7429639777969127e-5,0.001761734359096264,0.0016258255080340432,708/4691/6427/6428/6432/6434,6
M2,GO:0009451,RNA modification,7/92,171/18805,0.04093567251461988,8.367340452580725,6.785831560446246,2.080304695281135e-5,0.001855006754657313,0.0017119024123730068,3182/55651/6628/6632/6636/6637/6741,7
M2,GO:0071826,protein-RNA complex organization,8/92,237/18805,0.03375527426160337,6.8996514401027325,6.4086313370046994,2.1175876194718186e-5,0.001855006754657313,0.0017119024123730068,9879/84844/6627/6628/6632/6636/6637/7520,8
M2,GO:0043484,regulation of RNA splicing,7/92,187/18805,0.0374331550802139,7.651418274819809,6.409377858614619,3.692098274111719e-5,0.003032135707614249,0.002798221849853092,708/2521/4691/6427/6428/6432/6434,7
M2,GO:0050684,regulation of mRNA processing,6/92,133/18805,0.045112781954887216,9.221150702844067,6.671297939711558,4.8429286314627816e-5,0.0037432989539659383,0.0034545224665294885,708/4691/6427/6428/6432/6434,6
M2,GO:0051084,'de novo' post-translational protein folding,4/92,44/18805,0.09090909090909091,18.58201581027668,8.186802978614054,6.269388278720917e-5,0.004576653443466269,0.004223587893033038,22948/908/3312/3336,4
M2,GO:0006403,RNA localization,7/92,206/18805,0.03398058252427184,6.945704938792739,6.016438645936306,6.815095389658061e-5,0.0047131764957951015,0.004349578885809466,22948/908/3182/55651/6428/6432/6741,7
M2,GO:0090670,RNA localization to Cajal body,3/92,19/18805,0.15789473684210525,32.27402745995423,9.562925683933566,1.0374526925122429e-4,0.0059270123389612486,0.005469773463497043,22948/908/55651,3
M2,GO:0090671,telomerase RNA localization to Cajal body,3/92,19/18805,0.15789473684210525,32.27402745995423,9.562925683933566,1.0374526925122429e-4,0.0059270123389612486,0.005469773463497043,22948/908/55651,3
M2,GO:0090672,telomerase RNA localization,3/92,19/18805,0.15789473684210525,32.27402745995423,9.562925683933566,1.0374526925122429e-4,0.0059270123389612486,0.005469773463497043,22948/908/55651,3
M2,GO:0090685,RNA localization to nucleus,3/92,19/18805,0.15789473684210525,32.27402745995423,9.562925683933566,1.0374526925122429e-4,0.0059270123389612486,0.005469773463497043,22948/908/55651,3
M2,GO:0000387,spliceosomal snRNP assembly,4/92,53/18805,0.07547169811320754,15.426579163248563,7.3743683522322225,1.307680863854856e-4,0.007159552729605336,0.00660722962789822,6628/6632/6636/6637,4
M2,GO:1990830,cellular response to leukemia inhibitory factor,5/92,105/18805,0.047619047619047616,9.73343685300207,6.292255612940929,1.6495892509185177e-4,0.00867024110282773,0.008001376071823715,9521/4691/6428/6432/7520,5
M2,GO:1990823,response to leukemia inhibitory factor,5/92,107/18805,0.04672897196261682,9.551503453880537,6.219910173033147,1.8022360723602264e-4,0.00910822384262053,0.008405570669469557,9521/4691/6428/6432/7520,5
M2,GO:0009147,pyrimidine nucleoside triphosphate metabolic process,3/92,24/18805,0.125,25.550271739130434,8.438201544644043,2.1289217179799692e-4,0.01036075236083585,0.009561472978997756,79077/1854/4830,3
M2,GO:0007004,telomere maintenance via telomerase,4/92,62/18805,0.06451612903225806,13.187237026647967,6.739518596294276,2.408987334946984e-4,0.011305033421858348,0.010432907555860621,22948/908/55651/7520,4
M2,GO:0006278,RNA-templated DNA biosynthetic process,4/92,69/18805,0.057971014492753624,11.849401386263391,6.330517437075038,3.637167389384179e-4,0.016480130860864868,0.015208772532016605,22948/908/55651/7520,4
M2,GO:0000725,recombinational repair,6/92,194/18805,0.030927835051546393,6.321716718960107,5.224143397512907,3.8122160443587435e-4,0.016697506274291295,0.015409378537197446,708/2521/6119/6421/7334/7520,6
M2,GO:0034508,centromere complex assembly,3/92,30/18805,0.1,20.440217391304348,7.47169435360108,4.180719315243116e-4,0.017167078688217045,0.01584272582618444,201161/201254/4678,3
M2,GO:0070198,"protein localization to chromosome, telomeric region",3/92,30/18805,0.1,20.440217391304348,7.47169435360108,4.180719315243116e-4,0.017167078688217045,0.01584272582618444,22948/908/7520,3
M2,GO:0010833,telomere maintenance via telomere lengthening,4/92,75/18805,0.05333333333333334,10.90144927536232,6.024317273075069,5.000772585907191e-4,0.019743763022969738,0.01822063206157265,22948/908/55651/7520,4
M2,GO:0000380,"alternative mRNA splicing, via spliceosome",4/92,76/18805,0.05263157894736842,10.758009153318078,5.976653094343468,5.258993194854953e-4,0.019743763022969738,0.01822063206157265,4670/6421/6427/6434,4
M2,GO:0061077,chaperone-mediated protein folding,4/92,76/18805,0.05263157894736842,10.758009153318078,5.976653094343468,5.258993194854953e-4,0.019743763022969738,0.01822063206157265,22948/908/3312/3336,4
M2,GO:0001510,RNA methylation,4/92,81/18805,0.04938271604938271,10.093934514224369,5.750986416971636,6.694142441534754e-4,0.024433619911601853,0.022548690329380224,6628/6632/6636/6637,4
M2,GO:1903311,regulation of mRNA metabolic process,8/92,404/18805,0.019801980198019802,4.047567800258287,4.3418085778731506,8.177646990686502e-4,0.029041697691248824,0.02680127833078478,708/2521/3182/4691/6427/6428/6432/6434,8
M2,GO:0018208,peptidyl-proline modification,2/92,10/18805,0.2,40.880434782608695,8.84475984868511,0.0010385511195304265,0.031772080986372714,0.029321026432989956,2280/5034,2
M2,GO:0070203,regulation of establishment of protein localization to telomere,2/92,10/18805,0.2,40.880434782608695,8.84475984868511,0.0010385511195304265,0.031772080986372714,0.029321026432989956,22948/908,2
M2,GO:1904816,"positive regulation of protein localization to chromosome, telomeric region",2/92,10/18805,0.2,40.880434782608695,8.84475984868511,0.0010385511195304265,0.031772080986372714,0.029321026432989956,22948/908,2
M2,GO:1904869,regulation of protein localization to Cajal body,2/92,10/18805,0.2,40.880434782608695,8.84475984868511,0.0010385511195304265,0.031772080986372714,0.029321026432989956,22948/908,2
M2,GO:1904871,positive regulation of protein localization to Cajal body,2/92,10/18805,0.2,40.880434782608695,8.84475984868511,0.0010385511195304265,0.031772080986372714,0.029321026432989956,22948/908,2
M2,GO:0006302,double-strand break repair,7/92,323/18805,0.021671826625386997,4.429768474895679,4.359522350029942,0.0010397256334962151,0.031772080986372714,0.029321026432989956,708/7913/2521/6119/6421/7334/7520,7
M2,GO:0000723,telomere maintenance,5/92,162/18805,0.030864197530864196,6.30870907139023,4.75812513376221,0.001199907338717898,0.03583359643352995,0.03306921660772771,22948/908/55651/6119/7520,5
M2,GO:0042797,tRNA transcription by RNA polymerase III,2/92,11/18805,0.18181818181818182,37.16403162055336,8.412225341025103,0.0012653015305843197,0.03614361328669122,0.03335531723645621,112495/5441,2
M2,GO:0070202,regulation of establishment of protein localization to chromosome,2/92,11/18805,0.18181818181818182,37.16403162055336,8.412225341025103,0.0012653015305843197,0.03614361328669122,0.03335531723645621,22948/908,2
M2,GO:0009143,nucleoside triphosphate catabolic process,2/92,12/18805,0.16666666666666666,34.06702898550724,8.03405995452663,0.001513532543523938,0.03899572082726382,0.035987399177287445,79077/1854,2
M2,GO:0009304,tRNA transcription,2/92,12/18805,0.16666666666666666,34.06702898550724,8.03405995452663,0.001513532543523938,0.03899572082726382,0.035987399177287445,112495/5441,2
M2,GO:1903405,protein localization to nuclear body,2/92,12/18805,0.16666666666666666,34.06702898550724,8.03405995452663,0.001513532543523938,0.03899572082726382,0.035987399177287445,22948/908,2
M2,GO:1904867,protein localization to Cajal body,2/92,12/18805,0.16666666666666666,34.06702898550724,8.03405995452663,0.001513532543523938,0.03899572082726382,0.035987399177287445,22948/908,2
M2,GO:1904872,regulation of telomerase RNA localization to Cajal body,2/92,12/18805,0.16666666666666666,34.06702898550724,8.03405995452663,0.001513532543523938,0.03899572082726382,0.035987399177287445,22948/908,2
M2,GO:1903312,negative regulation of mRNA metabolic process,4/92,103/18805,0.038834951456310676,7.937948501477416,4.950544674695959,0.0016394124757634577,0.04142669217602276,0.03823083344290493,708/2521/3182/6432,4
M2,GO:0006356,regulation of transcription by RNA polymerase I,3/92,48/18805,0.0625,12.775135869565217,5.727329675780083,0.0016713429545613032,0.04143375947626631,0.03823735553685716,7913/4691/5441,3
M2,GO:0006310,DNA recombination,7/92,352/18805,0.019886363636363636,4.0648159584980235,4.069954624564635,0.0017027572387506703,0.04143375947626631,0.03823735553685716,708/201254/2521/6119/6421/7334/7520,7
M2,GO:0001682,tRNA 5'-leader removal,2/92,13/18805,0.15384615384615385,31.446488294314385,7.69962738763386,0.001783033158453656,0.0425982830946928,0.039312042077293996,10248/6741,2
M2,GO:1904814,"regulation of protein localization to chromosome, telomeric region",2/92,14/18805,0.14285714285714285,29.20031055900621,7.400998032588768,0.002073593886890416,0.047801795918842226,0.044114130336062034,22948/908,2
M2,GO:1990173,protein localization to nucleoplasm,2/92,14/18805,0.14285714285714285,29.20031055900621,7.400998032588768,0.002073593886890416,0.047801795918842226,0.044114130336062034,22948/908,2
M3,GO:0006091,generation of precursor metabolites and energy,17/63,484/18805,0.03512396694214876,10.484225370589007,12.255679301485134,2.4588853786153567e-13,3.72275246322365e-10,2.9144262487588335e-10,400916/10063/1349/2109/4190/4191/4694/4700/4711/4723/4731/5214/5502/6389/291/8802/27089,17
M3,GO:0045333,cellular respiration,13/63,245/18805,0.053061224489795916,15.838354389374796,13.553991992310623,1.3314003872025066e-12,1.0078700931122974e-9,7.890299136789592e-10,400916/1349/2109/4190/4191/4694/4700/4711/4723/4731/6389/8802/27089,13
M3,GO:0009060,aerobic respiration,12/63,201/18805,0.05970149253731343,17.820421701018713,13.900139928967365,2.647955183886758e-12,1.3363347161348505e-9,1.0461745744057858e-9,400916/1349/4190/4191/4694/4700/4711/4723/4731/6389/8802/27089,12
M3,GO:0015980,energy derivation by oxidation of organic compounds,14/63,352/18805,0.03977272727272727,11.871843434343434,11.937914374653156,8.181217461564172e-12,3.096590809202039e-9,2.424223910979279e-9,400916/1349/2109/4190/4191/4694/4700/4711/4723/4731/5502/6389/8802/27089,14
M3,GO:0022904,respiratory electron transport chain,9/63,117/18805,0.07692307692307693,22.960927960927965,13.814960092070407,1.8265729584950714e-10,5.041938004502799e-8,3.9471752715498516e-8,1349/2109/4694/4700/4711/4723/4731/6389/27089,9
M3,GO:0006163,purine nucleotide metabolic process,14/63,448/18805,0.03125,9.327876984126984,10.343318155754547,1.998126025562536e-10,5.041938004502799e-8,3.9471752715498516e-8,203/481/2805/4190/4191/4625/4694/4700/4711/4723/4731/11163/5214/6389,14
M3,GO:0022900,electron transport chain,9/63,127/18805,0.07086614173228346,21.152980877390327,13.211842779524028,3.819137108541595e-10,8.260247974759964e-8,6.466689299575694e-8,1349/2109/4694/4700/4711/4723/4731/6389/27089,9
M3,GO:1902600,proton transmembrane transport,10/63,190/18805,0.05263157894736842,15.710108604845447,11.815404344127925,7.024811829185235e-10,1.3294456386733056e-7,1.0407813315345494e-7,476/481/10063/1349/4694/4700/4711/4723/4731/291,10
M3,GO:0019646,aerobic electron transport chain,8/63,93/18805,0.08602150537634409,25.67673664447858,13.831093757893603,8.16101342731158e-10,1.3728638143277482e-7,1.0747720607196306e-7,1349/4694/4700/4711/4723/4731/6389/27089,8
M3,GO:0042773,ATP synthesis coupled electron transport,8/63,101/18805,0.07920792079207921,23.642935722143644,13.228591417333133,1.5860479110717222e-9,2.1829786703296248e-7,1.7089855960447457e-7,1349/4694/4700/4711/4723/4731/6389/27089,8
M3,GO:0042775,mitochondrial ATP synthesis coupled electron transport,8/63,101/18805,0.07920792079207921,23.642935722143644,13.228591417333133,1.5860479110717222e-9,2.1829786703296248e-7,1.7089855960447457e-7,1349/4694/4700/4711/4723/4731/6389/27089,8
M3,GO:0006119,oxidative phosphorylation,9/63,151/18805,0.059602649006622516,17.790917691579946,12.01059020663848,1.785967742991459e-9,2.2532959690742244e-7,1.7640348057968276e-7,400916/1349/4694/4700/4711/4723/4731/6389/27089,9
M3,GO:0046034,ATP metabolic process,10/63,230/18805,0.043478260869565216,12.97791580400276,10.596640285635202,4.466871524660837e-9,5.20218729872039e-7,4.072629422484294e-7,203/481/4625/4694/4700/4711/4723/4731/5214/6389,10
M3,GO:0009205,purine ribonucleoside triphosphate metabolic process,10/63,254/18805,0.03937007874015748,11.751656042994627,10.002210431185976,1.1544915962106474e-8,1.2485001976163714e-6,9.774116822054053e-7,203/481/4625/4694/4700/4711/4723/4731/5214/6389,10
M3,GO:0009144,purine nucleoside triphosphate metabolic process,10/63,261/18805,0.038314176245210725,11.43647752843155,9.843735050329279,1.4952732557797724e-8,1.4149023182816096e-6,1.1076826881631736e-6,203/481/4625/4694/4700/4711/4723/4731/5214/6389,10
M3,GO:0009199,ribonucleoside triphosphate metabolic process,10/63,261/18805,0.038314176245210725,11.43647752843155,9.843735050329279,1.4952732557797724e-8,1.4149023182816096e-6,1.1076826881631736e-6,203/481/4625/4694/4700/4711/4723/4731/5214/6389,10
M3,GO:0009150,purine ribonucleotide metabolic process,11/63,350/18805,0.03142857142857143,9.381179138321995,9.176341127208016,2.0591634967462172e-8,1.8338667847492783e-6,1.4356768404558767e-6,203/481/4625/4694/4700/4711/4723/4731/11163/5214/6389,11
M3,GO:0009141,nucleoside triphosphate metabolic process,10/63,277/18805,0.036101083032490974,10.77588676866655,9.503185470748809,2.62776238867381e-8,2.2102401424734158e-6,1.7303277483314097e-6,203/481/4625/4694/4700/4711/4723/4731/5214/6389,10
M3,GO:0009259,ribonucleotide metabolic process,11/63,371/18805,0.029649595687331536,8.850168998416976,8.854083202900474,3.737578062057111e-8,2.9782595715549823e-6,2.3315860930062648e-6,203/481/4625/4694/4700/4711/4723/4731/11163/5214/6389,11
M3,GO:0003012,muscle system process,12/63,467/18805,0.02569593147751606,7.670031610074436,8.462482379188623,4.0456042180462436e-8,3.0625223930610064e-6,2.3975528155368793e-6,476/481/1410/2934/4625/57644/51778/1482/5350/23676/8470/7171,12
M3,GO:0019693,ribose phosphate metabolic process,11/63,379/18805,0.029023746701846966,8.663358043305273,8.73797137564297,4.6448713391467783e-8,3.348731051175344e-6,2.6216166054532694e-6,203/481/4625/4694/4700/4711/4723/4731/11163/5214/6389,11
M3,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,6/63,68/18805,0.08823529411764706,26.337535014005606,12.1354593271534,1.0312799405103118e-7,7.097081045148236e-6,5.556082358921585e-6,4694/4700/4711/4723/4731/6389,6
M3,GO:0009142,nucleoside triphosphate biosynthetic process,7/63,125/18805,0.056,16.715555555555554,10.220772885686914,1.9670915527330667e-7,1.294859396016462e-5,1.0137048459393289e-5,203/4694/4700/4711/4723/4731/6389,7
M3,GO:0015986,proton motive force-driven ATP synthesis,6/63,77/18805,0.07792207792207792,23.259121830550402,11.347367438471371,2.1822383997798213e-7,1.376628723861104e-5,1.0777194904175787e-5,4694/4700/4711/4723/4731/6389,6
M3,GO:0006941,striated muscle contraction,8/63,194/18805,0.041237113402061855,12.308951071837669,9.17964243084459,2.6470250903025494e-7,1.6030383946872238e-5,1.2549685270234403e-5,476/481/2934/4625/57644/1482/5350/23676,8
M3,GO:0006936,muscle contraction,10/63,359/18805,0.027855153203342618,8.3145421585533,8.112798674139766,2.9515026573540136e-7,1.7186827012438374e-5,1.3455028308423562e-5,476/481/1410/2934/4625/57644/1482/5350/23676/7171,10
M3,GO:0055119,relaxation of cardiac muscle,4/63,18/18805,0.2222222222222222,66.331569664903,16.07748291744873,3.3783346037073484e-7,1.8943698481529354e-5,1.4830427928945321e-5,476/481/2934/5350,4
M3,GO:0060048,cardiac muscle contraction,7/63,147/18805,0.047619047619047616,14.213907785336357,9.324913758606334,5.929354248665661e-7,3.2060865473142177e-5,2.5099446932321564e-5,476/481/2934/4625/57644/1482/5350,7
M3,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",5/63,51/18805,0.09803921568627451,29.263927793339555,11.718123649074272,7.489111169489112e-7,3.9098325208987985e-5,3.0608853636460044e-5,4694/4700/4711/4723/4731,5
M3,GO:0009152,purine ribonucleotide biosynthetic process,7/63,157/18805,0.044585987261146494,13.308563340410474,8.979010719855294,9.242937475929784e-7,4.664602446185898e-5,3.651771086981382e-5,203/4694/4700/4711/4723/4731/6389,7
M3,GO:0006754,ATP biosynthetic process,6/63,100/18805,0.06,17.909523809523808,9.829692916534032,1.0334827470735391e-6,5.047396384094639e-5,3.95144846589068e-5,4694/4700/4711/4723/4731/6389,6
M3,GO:0006942,regulation of striated muscle contraction,6/63,101/18805,0.0594059405940594,17.73220179160773,9.775387066840695,1.095902294830456e-6,5.184987732416594e-5,4.05916442098386e-5,476/481/4625/57644/1482/5350,6
M3,GO:0009260,ribonucleotide biosynthetic process,7/63,173/18805,0.04046242774566474,12.077713551701992,8.48654413117049,1.7709489514757389e-6,8.124899128891722e-5,6.360728929383357e-5,203/4694/4700/4711/4723/4731/6389,7
M3,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,6/63,111/18805,0.05405405405405406,16.134706134706136,9.27196518542435,1.9077034200742353e-6,8.49489111174233e-5,6.650384058834642e-5,4694/4700/4711/4723/4731/6389,6
M3,GO:0009145,purine nucleoside triphosphate biosynthetic process,6/63,112/18805,0.05357142857142857,15.9906462585034,9.225231932033989,2.010453322261903e-6,8.69664665687006e-5,6.808332152983167e-5,4694/4700/4711/4723/4731/6389,6
M3,GO:0046390,ribose phosphate biosynthetic process,7/63,180/18805,0.03888888888888889,11.608024691358024,8.291060094799736,2.306498391398877e-6,9.7001071238275e-5,7.593909908523789e-5,203/4694/4700/4711/4723/4731/6389,7
M3,GO:0009201,ribonucleoside triphosphate biosynthetic process,6/63,117/18805,0.05128205128205128,15.307285307285307,9.000283407771805,2.5943249743927913e-6,1.0615697327650502e-4,8.310696788524278e-5,4694/4700/4711/4723/4731/6389,6
M3,GO:0072522,purine-containing compound biosynthetic process,8/63,264/18805,0.030303030303030304,9.045214045214045,7.632387626817525,2.6963376075749737e-6,1.0742776678601343e-4,8.410183230275403e-5,203/25874/4694/4700/4711/4723/4731/6389,8
M3,GO:0006164,purine nucleotide biosynthetic process,7/63,198/18805,0.03535353535353535,10.552749719416386,7.834481240318706,4.33511181234175e-6,1.6829126368936946e-4,1.3174995683392203e-4,203/4694/4700/4711/4723/4731/6389,7
M3,GO:0006099,tricarboxylic acid cycle,4/63,34/18805,0.11764705882352941,35.11671335200747,11.543841880261846,4.918479875367096e-6,1.861644632826446e-4,1.457423247279829e-4,4190/4191/6389/8802,4
M3,GO:0090075,relaxation of muscle,4/63,35/18805,0.11428571428571428,34.11337868480725,11.368228933125694,5.539207097683575e-6,2.0454535477787642e-4,1.6013214870325306e-4,476/481/2934/5350,4
M3,GO:0006734,NADH metabolic process,4/63,40/18805,0.1,29.849206349206348,10.589537937681563,9.547714891206298e-6,3.441723891734842e-4,2.694417786340424e-4,2805/4190/4191/5214,4
M3,GO:1901293,nucleoside phosphate biosynthetic process,8/63,322/18805,0.024844720496894408,7.415951888001577,6.7327150154912285,1.1571717459894641e-5,4.0743209847163926e-4,3.189658227623346e-4,203/25874/4694/4700/4711/4723/4731/6389,8
M3,GO:0006116,NADH oxidation,3/63,14/18805,0.21428571428571427,63.9625850340136,13.663408449242544,1.2704925152472665e-5,4.346780233465138e-4,3.402958035793469e-4,2805/4190/4191,3
M3,GO:0009165,nucleotide biosynthetic process,7/63,234/18805,0.029914529914529916,8.929249762583098,7.076358237859883,1.2919756308185681e-5,4.346780233465138e-4,3.402958035793469e-4,203/4694/4700/4711/4723/4731/6389,7
M3,GO:0019722,calcium-mediated signaling,7/63,235/18805,0.029787234042553193,8.891252955082743,7.057670414954969,1.328168182463058e-5,4.3714057135849343e-4,3.422236552524951e-4,481/2274/57644/51778/11163/5350/58515,7
M3,GO:0030007,intracellular potassium ion homeostasis,3/63,15/18805,0.2,59.698412698412696,13.185482481250284,1.5843196414440272e-5,5.103531781162249e-4,3.995395109218308e-4,476/481/483,3
M3,GO:0060047,heart contraction,7/63,254/18805,0.027559055118110236,8.226159230096236,6.72245884165656,2.1928996327021652e-5,6.916770924814747e-4,5.414923215839119e-4,476/481/2934/4625/57644/1482/5350,7
M3,GO:0006937,regulation of muscle contraction,6/63,175/18805,0.03428571428571429,10.234013605442177,7.115256098638468,2.609955574902649e-5,8.064230082454306e-4,6.31323303402875e-4,476/481/4625/57644/1482/5350,6
M3,GO:0022898,regulation of transmembrane transporter activity,6/63,176/18805,0.03409090909090909,10.1758658008658,7.090813209095752,2.6950620546726354e-5,8.137109953522413e-4,6.370288401353153e-4,60/88/481/483/10063/5350,6
M3,GO:0003015,heart process,7/63,263/18805,0.026615969581749048,7.944655682298268,6.575635527882304,2.741034396496982e-5,8.137109953522413e-4,6.370288401353153e-4,476/481/2934/4625/57644/1482/5350,7
M3,GO:1901018,positive regulation of potassium ion transmembrane transporter activity,3/63,18/18805,0.16666666666666666,49.74867724867725,11.996589546735999,2.8210082641746896e-5,8.213474061462462e-4,6.430071468543929e-4,88/481/483,3
M3,GO:0070252,actin-mediated cell contraction,5/63,116/18805,0.04310344827586207,12.866037219485497,7.432400400225135,4.327281369275897e-5,0.0012361328288837186,9.677296567635872e-4,476/2934/4625/57644/5350,5
M3,GO:0006883,intracellular sodium ion homeostasis,3/63,22/18805,0.13636363636363635,40.7034632034632,10.803007581505977,5.2732744805350996e-5,0.0014515886479145711,0.001136403266044502,476/481/483,3
M3,GO:0036376,sodium ion export across plasma membrane,3/63,22/18805,0.13636363636363635,40.7034632034632,10.803007581505977,5.2732744805350996e-5,0.0014515886479145711,0.001136403266044502,476/481/483,3
M3,GO:0033108,mitochondrial respiratory chain complex assembly,5/63,122/18805,0.040983606557377046,12.233281290658338,7.216899736884702,5.5071792780982336e-5,0.001488905254828701,0.0011656172682591374,84987/10063/4694/4700/4711,5
M3,GO:0032409,regulation of transporter activity,6/63,202/18805,0.0297029702970297,8.866100895803864,6.516751094581877,5.822847302460864e-5,0.0015466299677062716,0.001210808137132213,60/88/481/483/10063/5350,6
M3,GO:0032414,positive regulation of ion transmembrane transporter activity,4/63,68/18805,0.058823529411764705,17.558356676003736,7.930655600675783,7.931557235065128e-5,0.0020308051237294417,0.0015898536948615392,88/481/483/10063,4
M3,GO:0008016,regulation of heart contraction,6/63,214/18805,0.028037383177570093,8.368936359590565,6.285614562216225,8.013461680513398e-5,0.0020308051237294417,0.0015898536948615392,476/481/4625/57644/1482/5350,6
M3,GO:0014706,striated muscle tissue development,8/63,423/18805,0.018912529550827423,5.6452399714811055,5.602339023155859,8.048104849654327e-5,0.0020308051237294417,0.0015898536948615392,88/1655/2274/4625/51778/1482/5350/8470,8
M3,GO:0002026,regulation of the force of heart contraction,3/63,26/18805,0.11538461538461539,34.44139194139194,9.892868086462693,8.818210341385901e-5,0.002188650894566927,0.001713426202657554,476/4625/5350,3
M3,GO:0060343,trabecula formation,3/63,27/18805,0.1111111111111111,33.1657848324515,9.697031277357977,9.896808133966189e-5,0.0024167366959394854,0.0018919874293456588,2201/2274/1482,3
M3,GO:0030048,actin filament-based movement,5/63,139/18805,0.03597122302158273,10.737124586045448,6.68036089949225,1.022656867053378e-4,0.0024576230106647845,0.0019239960439467068,476/2934/4625/57644/5350,5
M3,GO:0060537,muscle tissue development,8/63,446/18805,0.017937219730941704,5.354117730799346,5.395485321661782,1.1614822509552974e-4,0.0027093741853082016,0.0021210841497997885,88/1655/2274/4625/51778/1482/5350/8470,8
