Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M3,GO:1903707,negative regulation of hemopoiesis,4/84,127/18805,0.031496062992125984,7.0509936257967745,4.583145163706779,0.0025234704797677545,0.0321971896675047,0.02416576517513224,301/861/6591/4982,4
M3,GO:0048841,regulation of axon extension involved in axon guidance,2/84,17/18805,0.11764705882352941,26.337535014005603,7.0008180318885085,0.0025671357674942456,0.0321971896675047,0.02416576517513224,8829/7474,2
M3,GO:1902033,regulation of hematopoietic stem cell proliferation,2/84,17/18805,0.11764705882352941,26.337535014005603,7.0008180318885085,0.0025671357674942456,0.0321971896675047,0.02416576517513224,6591/7474,2
M3,GO:0010658,striated muscle cell apoptotic process,3/84,61/18805,0.04918032786885246,11.009953161592506,5.245248493471545,0.0025674161440940235,0.0321971896675047,0.02416576517513224,23493/22920/3084,3
M3,GO:0060038,cardiac muscle cell proliferation,3/84,61/18805,0.04918032786885246,11.009953161592506,5.245248493471545,0.0025674161440940235,0.0321971896675047,0.02416576517513224,23493/3084/861,3
M3,GO:0072089,stem cell proliferation,4/84,128/18805,0.03125,6.995907738095238,4.559388606304155,0.0025961215562662772,0.03236898379691538,0.02429470613652288,2122/861/6591/7474,4
M3,GO:0032731,positive regulation of interleukin-1 beta production,3/84,62/18805,0.04838709677419355,10.8323732718894,5.194394049633724,0.0026893361408732875,0.0333384945739292,0.02502237740268068,3428/3670/7474,3
M3,GO:0008016,regulation of heart contraction,5/84,214/18805,0.02336448598130841,5.230585224744103,4.169233341618554,0.0027145013997104716,0.033458168681002785,0.0251121994150659,1909/2258/23493/3670/5997,5
M3,GO:0010977,negative regulation of neuron projection development,4/84,131/18805,0.030534351145038167,6.83569611050527,4.489623075297348,0.0028226800736606203,0.033942368124044234,0.025475617780435802,2258/8829/80031/7474,4
M3,GO:0032612,interleukin-1 production,4/84,131/18805,0.030534351145038167,6.83569611050527,4.489623075297348,0.0028226800736606203,0.033942368124044234,0.025475617780435802,301/3428/3670/7474,4
M3,GO:0032652,regulation of interleukin-1 production,4/84,131/18805,0.030534351145038167,6.83569611050527,4.489623075297348,0.0028226800736606203,0.033942368124044234,0.025475617780435802,301/3428/3670/7474,4
M3,GO:0014706,striated muscle tissue development,7/84,423/18805,0.016548463356973995,3.704688731284476,3.7686979988583746,0.002837093313333604,0.033942368124044234,0.025475617780435802,1909/23493/3670/3084/5156/5997/861,7
M3,GO:0003128,heart field specification,2/84,18/18805,0.1111111111111111,24.874338624338623,6.7879576947140015,0.002879672399953683,0.033942368124044234,0.025475617780435802,3670/7474,2
M3,GO:0010002,cardioblast differentiation,2/84,18/18805,0.1111111111111111,24.874338624338623,6.7879576947140015,0.002879672399953683,0.033942368124044234,0.025475617780435802,3670/3084,2
M3,GO:0032148,activation of protein kinase B activity,2/84,18/18805,0.1111111111111111,24.874338624338623,6.7879576947140015,0.002879672399953683,0.033942368124044234,0.025475617780435802,3084/7474,2
M3,GO:0071371,cellular response to gonadotropin stimulus,2/84,18/18805,0.1111111111111111,24.874338624338623,6.7879576947140015,0.002879672399953683,0.033942368124044234,0.025475617780435802,1909/2492,2
M3,GO:0045216,cell-cell junction organization,5/84,222/18805,0.02252252252252252,5.042095667095667,4.0581248529611065,0.003177667203275629,0.036663768355391965,0.02751817862557297,187/1009/5010/6591/79987,5
M3,GO:0060977,coronary vasculature morphogenesis,2/84,19/18805,0.10526315789473684,23.56516290726817,6.591714020246947,0.0032091491619911563,0.036663768355391965,0.02751817862557297,23493/8829,2
M3,GO:0140131,positive regulation of lymphocyte chemotaxis,2/84,19/18805,0.10526315789473684,23.56516290726817,6.591714020246947,0.0032091491619911563,0.036663768355391965,0.02751817862557297,4739/7474,2
M3,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,3/84,66/18805,0.045454545454545456,10.1758658008658,5.002027304816975,0.0032125415944223835,0.036663768355391965,0.02751817862557297,187/6003/5997,3
M3,GO:1903317,regulation of protein maturation,3/84,66/18805,0.045454545454545456,10.1758658008658,5.002027304816975,0.0032125415944223835,0.036663768355391965,0.02751817862557297,861/6659/10418,3
M3,GO:1905330,regulation of morphogenesis of an epithelium,3/84,66/18805,0.045454545454545456,10.1758658008658,5.002027304816975,0.0032125415944223835,0.036663768355391965,0.02751817862557297,59277/6591/7474,3
M3,GO:0050866,negative regulation of cell activation,5/84,227/18805,0.022026431718061675,4.93103629116845,3.991358571266158,0.003494631092221135,0.039673259294320994,0.02977696742291471,301/145581/2615/5156/861,5
M3,GO:0035455,response to interferon-alpha,2/84,20/18805,0.1,22.386904761904763,6.409993310144014,0.003555412140881555,0.039735875584878316,0.02982396439965003,8519/4938,2
M3,GO:0043949,regulation of cAMP-mediated signaling,2/84,20/18805,0.1,22.386904761904763,6.409993310144014,0.003555412140881555,0.039735875584878316,0.02982396439965003,187/10846,2
M3,GO:0061298,retina vasculature development in camera-type eye,2/84,20/18805,0.1,22.386904761904763,6.409993310144014,0.003555412140881555,0.039735875584878316,0.02982396439965003,8829/5156,2
M3,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,4/84,140/18805,0.02857142857142857,6.39625850340136,4.292823268821388,0.0035830160569784737,0.03983796719021942,0.029900589775544724,1240/1909/10888/7474,4
M3,GO:0035567,non-canonical Wnt signaling pathway,3/84,69/18805,0.043478260869565216,9.73343685300207,4.8682349911876335,0.0036431447939791486,0.040298786259553965,0.030246459881996927,22881/115908/7474,3
M3,GO:0071674,mononuclear cell migration,5/84,230/18805,0.021739130434782608,4.866718426501035,3.952230792043172,0.0036953924343425403,0.040668170820800306,0.030523703351336345,301/1240/1880/4739/7474,5
M3,GO:0060537,muscle tissue development,7/84,446/18805,0.01569506726457399,3.5136397608370706,3.5987045959469897,0.0037967538700417014,0.04122825018861103,0.030944073781852856,1909/23493/3670/3084/5156/5997/861,7
M3,GO:0043583,ear development,5/84,232/18805,0.021551724137931036,4.824763957307061,3.926520270854352,0.003833755950066546,0.04122825018861103,0.030944073781852856,168667/115908/1909/23493/7474,5
M3,GO:0050770,regulation of axonogenesis,4/84,143/18805,0.027972027972027972,6.262071262071262,4.231027948317877,0.003864564406840564,0.04122825018861103,0.030944073781852856,2258/8829/80031/7474,4
M3,GO:0032102,negative regulation of response to external stimulus,7/84,448/18805,0.015625,3.497953869047619,3.584452333632711,0.0038906046257805075,0.04122825018861103,0.030944073781852856,3428/3670/145581/8829/4938/5156/7474,7
M3,GO:0045926,negative regulation of growth,5/84,233/18805,0.02145922746781116,4.804056815859391,3.913775050959258,0.003904314812017695,0.04122825018861103,0.030944073781852856,2258/8829/5997/80031/7474,5
M3,GO:0048846,axon extension involved in axon guidance,2/84,21/18805,0.09523809523809523,21.320861678004537,6.241054425565778,0.003918308432390015,0.04122825018861103,0.030944073781852856,8829/7474,2
M3,GO:0060973,cell migration involved in heart development,2/84,21/18805,0.09523809523809523,21.320861678004537,6.241054425565778,0.003918308432390015,0.04122825018861103,0.030944073781852856,1909/6591,2
M3,GO:0070242,thymocyte apoptotic process,2/84,21/18805,0.09523809523809523,21.320861678004537,6.241054425565778,0.003918308432390015,0.04122825018861103,0.030944073781852856,22920/7474,2
M3,GO:1902284,neuron projection extension involved in neuron projection guidance,2/84,21/18805,0.09523809523809523,21.320861678004537,6.241054425565778,0.003918308432390015,0.04122825018861103,0.030944073781852856,8829/7474,2
M3,GO:0022409,positive regulation of cell-cell adhesion,6/84,337/18805,0.017804154302670624,3.985799067401441,3.7048091296037557,0.0039895755178725924,0.04157253329493324,0.031202477225975325,301/22920/5420/861/6659/7474,6
M3,GO:0060562,epithelial tube morphogenesis,6/84,337/18805,0.017804154302670624,3.985799067401441,3.7048091296037557,0.0039895755178725924,0.04157253329493324,0.031202477225975325,187/115908/1909/8829/5420/7474,6
M3,GO:0051960,regulation of nervous system development,7/84,454/18805,0.015418502202643172,3.451725403817915,3.542175937783346,0.004182790035162804,0.04337633704733735,0.03255633134656069,2258/23493/22920/8829/283659/80031/7474,7
M3,GO:0032835,glomerulus development,3/84,73/18805,0.0410958904109589,9.200097847358121,4.702065047437376,0.00426976382869585,0.04387081780952913,0.032927466408538074,1909/5156/5420,3
M3,GO:0060560,developmental growth involved in morphogenesis,5/84,238/18805,0.02100840336134454,4.7031312525010005,3.8511191702759024,0.0042711505516926825,0.04387081780952913,0.032927466408538074,1909/2258/8829/80031/7474,5
M3,GO:0003228,atrial cardiac muscle tissue development,2/84,22/18805,0.09090909090909091,20.3517316017316,6.083435892111423,0.0042976861350082435,0.04393416584461034,0.032975012599863705,1909/3670,2
M3,GO:0032732,positive regulation of interleukin-1 production,3/84,74/18805,0.04054054054054054,9.075772200772201,4.6625089724720565,0.004435979333221403,0.04513399727244607,0.03387555220702343,3428/3670/7474,3
M3,GO:0031290,retinal ganglion cell axon guidance,2/84,23/18805,0.08695652173913043,19.46687370600414,5.935900624745116,0.004693394344221227,0.047306783179837324,0.035506347768874805,3670/8829,2
M3,GO:0071305,cellular response to vitamin D,2/84,23/18805,0.08695652173913043,19.46687370600414,5.935900624745116,0.004693394344221227,0.047306783179837324,0.035506347768874805,5179/6591,2
M3,GO:0048525,negative regulation of viral process,3/84,76/18805,0.039473684210526314,8.836936090225564,4.58559873701634,0.0047800714085109025,0.04791827206098828,0.0359653038722397,3428/8519/4938,3
M3,GO:0030177,positive regulation of Wnt signaling pathway,4/84,152/18805,0.02631578947368421,5.891290726817043,4.055749922347961,0.004798491778012735,0.04791827206098828,0.0359653038722397,22881/6659/79718/7474,4
M4,GO:0050000,chromosome localization,8/85,123/18805,0.06504065040650407,14.389287422285989,10.038758305884617,8.412635358987445e-8,2.0240800673723794e-4,1.57714774466912e-4,983/1062/1063/55166/9787/81930/10403/7272,8
M4,GO:0098813,nuclear chromosome segregation,11/85,322/18805,0.034161490683229816,7.557727438801608,7.997913963832998,2.1613008163472233e-7,2.517677120105894e-4,1.9617548019900237e-4,259266/983/1062/1063/55166/9787/81930/64151/10403/7153/7272,11
M4,GO:0009798,axis specification,7/85,99/18805,0.0707070707070707,15.642899584076055,9.84319022930987,3.1909673741459967e-7,2.517677120105894e-4,1.9617548019900237e-4,1044/1045/80319/7855/6422/4087/6781,7
M4,GO:0051310,metaphase chromosome alignment,7/85,103/18805,0.06796116504854369,15.035408338092518,9.624569217800117,4.185664372578377e-7,2.517677120105894e-4,1.9617548019900237e-4,983/1062/1063/55166/81930/10403/7272,7
M4,GO:0051303,establishment of chromosome localization,7/85,115/18805,0.06086956521739131,13.466496163682864,9.03587759557096,8.861005322621414e-7,4.2639157612454247e-4,3.3224106272818397e-4,983/1062/1063/55166/81930/10403/7272,7
M4,GO:0000819,sister chromatid segregation,9/85,234/18805,0.038461538461538464,8.509049773755656,7.788555674277555,1.1108767136071714e-6,4.4546156215647574e-4,3.471002503393636e-4,983/1062/1063/9787/81930/64151/10403/7153/7272,9
M4,GO:0051383,kinetochore organization,4/85,21/18805,0.19047619047619047,42.14005602240896,12.710485755258249,2.193964810319101e-6,7.252134727957282e-4,5.650808045890501e-4,1062/1063/9787/10403,4
M4,GO:0000070,mitotic sister chromatid segregation,8/85,193/18805,0.04145077720207254,9.170374885705577,7.68786553087567,2.6083018529085136e-6,7.252134727957282e-4,5.650808045890501e-4,983/1062/1063/9787/81930/64151/10403/7272,8
M4,GO:0051983,regulation of chromosome segregation,7/85,137/18805,0.051094890510948905,11.303993130098755,8.156401763104938,2.871701519349311e-6,7.252134727957282e-4,5.650808045890501e-4,983/1062/1063/9787/64151/10403/7272,7
M4,GO:0048565,digestive tract development,7/85,138/18805,0.050724637681159424,11.222080136402388,8.121256412277836,3.0141873349780887e-6,7.252134727957282e-4,5.650808045890501e-4,1044/1045/7855/3398/3815/6422/4087,7
M4,GO:0007059,chromosome segregation,11/85,431/18805,0.025522041763341066,5.646376415995633,6.5755613074502595,3.7514816182191486e-6,0.00082055134303957015,6.393673456505553e-4,259266/983/1062/1063/55166/9787/81930/64151/10403/7153/7272,11
M4,GO:0055123,digestive system development,7/85,151/18805,0.046357615894039736,10.255940786910791,7.694930771320768,5.472999074381359e-6,0.0010973363144134625,8.550360834625615e-4,1044/1045/7855/3398/3815/6422/4087,7
M4,GO:0035282,segmentation,6/85,102/18805,0.058823529411764705,13.013840830449828,8.198001333303772,6.789961257099094e-6,0.0012566651372754169,9.7918388655008e-4,1044/1045/7855/5100/10512/6422,6
M4,GO:0048511,rhythmic process,9/85,303/18805,0.0297029702970297,6.5713453698311,6.588001952800774,9.157644655416374e-6,0.001441004291753494,0.0011228195492028583,9510/558/983/1545/3037/3363/3398/3400/7153,9
M4,GO:0033045,regulation of sister chromatid segregation,6/85,108/18805,0.05555555555555555,12.290849673202613,7.92928815889235,9.443060733525233e-6,0.001441004291753494,0.0011228195492028583,983/1062/1063/9787/10403/7272,6
M4,GO:0007080,mitotic metaphase chromosome alignment,5/85,63/18805,0.07936507936507936,17.558356676003733,8.870767632600929,9.582738432275937e-6,0.001441004291753494,0.0011228195492028583,983/1062/81930/10403/7272,5
M4,GO:0001756,somitogenesis,5/85,65/18805,0.07692307692307693,17.018099547511312,8.716949606590006,1.1181620829344561e-5,0.0015825282185531185,0.001233093913130815,1044/1045/5100/10512/6422,5
M4,GO:0048608,reproductive structure development,9/85,314/18805,0.028662420382165606,6.34113900337205,6.43132071385429,1.2177378063784725e-5,0.0016277095345258914,0.0012682988498012044,9510/259266/558/1545/3400/81930/3815/4254/6422,9
M4,GO:0061458,reproductive system development,9/85,318/18805,0.02830188679245283,6.2613762486126525,6.376191635325994,1.3468570865821698e-5,0.0017055463949035266,0.001328948737508501,9510/259266/558/1545/3400/81930/3815/4254/6422,9
M4,GO:0009880,embryonic pattern specification,5/85,77/18805,0.06493506493506493,14.3659281894576,7.91918425241791,2.563468127106906e-5,0.0029370020541996267,0.0022884895911666164,1044/1045/80319/7855/4087,5
M4,GO:1905818,regulation of chromosome separation,5/85,77/18805,0.06493506493506493,14.3659281894576,7.91918425241791,2.563468127106906e-5,0.0029370020541996267,0.0022884895911666164,1063/9787/64151/10403/7272,5
M4,GO:0009950,dorsal/ventral axis specification,3/85,14/18805,0.21428571428571427,47.40756302521008,11.704678701624918,3.129602687231838e-5,0.003357688767861143,0.0026162854685919832,80319/6422/4087,3
M4,GO:0000280,nuclear division,10/85,448/18805,0.022321428571428572,4.93828781512605,5.6849580813037495,3.3801855946696134e-5,0.003357688767861143,0.0026162854685919832,259266/983/1062/1063/9787/81930/64151/10403/7153/7272,10
M4,GO:0048762,mesenchymal cell differentiation,8/85,275/18805,0.02909090909090909,6.435935828877005,6.119058714481854,3.4349581179121124e-5,0.003357688767861143,0.0026162854685919832,2651/26585/3037/4254/10371/10512/6422/4087,8
M4,GO:0061053,somite development,5/85,83/18805,0.060240963855421686,13.327427356484762,7.584326828737665,3.687960295264224e-5,0.003357688767861143,0.0026162854685919832,1044/1045/5100/10512/6422,5
M4,GO:0034501,protein localization to kinetochore,3/85,15/18805,0.2,44.247058823529414,11.290689867989698,3.899232428932712e-5,0.003357688767861143,0.0026162854685919832,983/55166/7272,3
M4,GO:1903083,protein localization to condensed chromosome,3/85,15/18805,0.2,44.247058823529414,11.290689867989698,3.899232428932712e-5,0.003357688767861143,0.0026162854685919832,983/55166/7272,3
M4,GO:0051304,chromosome separation,5/85,84/18805,0.05952380952380952,13.168767507002801,7.531879737867998,3.9075347256904405e-5,0.003357688767861143,0.0026162854685919832,1063/9787/64151/10403/7272,5
M4,GO:0140014,mitotic nuclear division,8/85,282/18805,0.028368794326241134,6.276178556528994,6.015476537569871,4.104772343016227e-5,0.003405545605964497,0.0026535751516921597,983/1062/1063/9787/81930/64151/10403/7272,8
M4,GO:0007389,pattern specification process,10/85,476/18805,0.02100840336134454,4.6478002965892244,5.431837974704419,5.628183950732805e-5,0.004352941769224476,0.0033917790134264303,1044/1045/80319/7855/26585/5100/10512/6422/4087/6781,10
M4,GO:0007548,sex differentiation,8/85,296/18805,0.02702702702702703,5.979332273449921,5.818447870426075,5.7749008348172236e-5,0.004352941769224476,0.0033917790134264303,9510/259266/558/1545/81930/3815/4254/6422,8
M4,GO:0051382,kinetochore assembly,3/85,17/18805,0.17647058823529413,39.04152249134948,10.573620931548419,5.7894487371231593e-5,0.004352941769224476,0.0033917790134264303,1062/1063/9787,3
M4,GO:0009952,anterior/posterior pattern specification,7/85,219/18805,0.0319634703196347,7.071447757185065,6.089799796405573,6.0337250475167634e-5,0.004399134080098586,0.003427771709610002,1044/1045/7855/5100/10512/6422/4087,7
M4,GO:0030071,regulation of mitotic metaphase/anaphase transition,5/85,93/18805,0.053763440860215055,11.894370651486401,7.096842689910297,6.372142289380231e-5,0.0044274294020358275,0.003449819208568845,1062/1063/9787/10403/7272,5
M4,GO:0008584,male gonad development,6/85,152/18805,0.039473684210526314,8.732972136222909,6.450235276329385,6.53044473738976e-5,0.0044274294020358275,0.003449819208568845,259266/1545/81930/3815/4254/6422,6
M4,GO:0046546,development of primary male sexual characteristics,6/85,153/18805,0.0392156862745098,8.675893886966552,6.423824039013712,6.772631075179351e-5,0.0044274294020358275,0.003449819208568845,259266/1545/81930/3815/4254/6422,6
M4,GO:0051656,establishment of organelle localization,10/85,487/18805,0.02053388090349076,4.542819181060515,5.337723861266801,6.808598831060914e-5,0.0044274294020358275,0.003449819208568845,983/1062/1063/55166/81930/3815/10403/10125/6860/7272,10
M4,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,5/85,96/18805,0.052083333333333336,11.522671568627452,6.964950054307745,7.415334727373067e-5,0.004695077724752526,0.00365836873946023,1062/1063/9787/10403/7272,5
M4,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,5/85,97/18805,0.05154639175257732,11.4038811400849,6.922281087320868,7.790769770341005e-5,0.004806305658318066,0.003745036696620062,1062/1063/9787/10403/7272,5
M4,GO:0048285,organelle fission,10/85,498/18805,0.020080321285140562,4.442475785494921,5.246366625853829,8.193845956877155e-5,0.0048484768065671004,0.0037778961335678376,259266/983/1062/1063/9787/81930/64151/10403/7153/7272,10
M4,GO:0014911,positive regulation of smooth muscle cell migration,4/85,51/18805,0.0784313725490196,17.351787773933104,7.87925282341717,8.262159146685417e-5,0.0048484768065671004,0.0037778961335678376,9510/1545/3037/10631,4
M4,GO:0048705,skeletal system morphogenesis,7/85,233/18805,0.030042918454935622,6.6465539005301695,5.844047848484029,8.901876103315031e-5,0.0050388579324511735,0.003926239654239638,1044/26585/3037/6422/4087/6781/7020,7
M4,GO:0044784,metaphase/anaphase transition of cell cycle,5/85,100/18805,0.05,11.061764705882354,6.797934297632368,9.005440195153801e-5,0.0050388579324511735,0.003926239654239638,1062/1063/9787/10403/7272,5
M4,GO:0044344,cellular response to fibroblast growth factor stimulus,6/85,165/18805,0.03636363636363636,8.044919786096257,6.124585933696809,1.0279548640122493e-4,0.005621044097303345,0.0043798746717842495,558/960/9982/3815/10631/6422,6
M4,GO:0008406,gonad development,7/85,240/18805,0.029166666666666667,6.452696078431372,5.728634283114165,1.0705708035327448e-4,0.0057239852295550755,0.004460085616589049,9510/259266/1545/81930/3815/4254/6422,7
M4,GO:0033044,regulation of chromosome organization,7/85,244/18805,0.028688524590163935,6.346914175506268,5.664728541087857,1.1863300393804004e-4,0.00620502190162879,0.00483490572113614,983/1062/1063/9787/64151/10403/7272,7
M4,GO:0045137,development of primary sexual characteristics,7/85,245/18805,0.02857142857142857,6.321008403361343,5.648975132907316,1.21680551054612e-4,0.006229008634838222,0.004853596000633011,9510/259266/1545/81930/3815/4254/6422,7
M4,GO:0140694,membraneless organelle assembly,9/85,427/18805,0.02107728337236534,4.663038986086238,5.159267153221236,1.3216032837953847e-4,0.006544034510748921,0.0050990617594801725,259266/203228/1062/1063/9787/3936/10403/10529/10733,9
M4,GO:0071774,response to fibroblast growth factor,6/85,173/18805,0.03468208092485549,7.67290037402244,5.941411282878614,1.3327418579663224e-4,0.006544034510748921,0.0050990617594801725,558/960/9982/3815/10631/6422,6
M4,GO:0033047,regulation of mitotic sister chromatid segregation,4/85,58/18805,0.06896551724137931,15.257606490872211,7.327847000559141,1.3693920962915609e-4,0.006571883787046879,0.0051207617030802335,983/1063/10403/7272,4
M4,GO:0003002,regionalization,9/85,430/18805,0.020930232558139535,4.630506155950752,5.131796111274209,1.3930426980024555e-4,0.006571883787046879,0.0051207617030802335,1044/1045/80319/7855/26585/5100/10512/6422/4087,9
M4,GO:0046661,male sex differentiation,6/85,176/18805,0.03409090909090909,7.54211229946524,5.875721723668055,1.4639522041547112e-4,0.006715460257093005,0.0052326353930448625,259266/1545/81930/3815/4254/6422,6
M4,GO:0030198,extracellular matrix organization,8/85,339/18805,0.02359882005899705,5.220891896581641,5.28444430153454,1.4792992253779273e-4,0.006715460257093005,0.0052326353930448625,9510/857/1545/26585/3037/3936/4239/10631,8
M4,GO:0043062,extracellular structure organization,8/85,340/18805,0.023529411764705882,5.20553633217993,5.273122416771666,1.5094360799386278e-4,0.006725376311726553,0.005240361907155353,9510/857/1545/26585/3037/3936/4239/10631,8
M4,GO:0045229,external encapsulating structure organization,8/85,341/18805,0.02346041055718475,5.190270829739521,5.261844982109144,1.5400781279598615e-4,0.0067371417743116845,0.005249529465830648,9510/857/1545/26585/3037/3936/4239/10631,8
M4,GO:0060485,mesenchyme development,8/85,342/18805,0.023391812865497075,5.175094599243206,5.250611679419227,1.571231910608854e-4,0.006737222748397693,0.005249592560220629,2651/26585/3037/4254/10371/10512/6422/4087,8
M4,GO:0048863,stem cell differentiation,7/85,256/18805,0.02734375,6.049402573529412,5.4812724693728905,1.5961001523635433e-4,0.006737222748397693,0.005249592560220629,1045/26585/3815/4254/10371/10512/6422,7
M4,GO:0010965,regulation of mitotic sister chromatid separation,4/85,62/18805,0.06451612903225806,14.273244781783681,7.053993541281479,1.7759708217865596e-4,0.0073672168917559705,0.005740479189840041,1063/9787/10403/7272,4
M4,GO:0002065,columnar/cuboidal epithelial cell differentiation,5/85,116/18805,0.04310344827586207,9.536004056795132,6.214014142490097,1.8131249469248667e-4,0.007393862071696999,0.005761240910746098,857/1045/7855/10733/4087,5
M4,GO:0051306,mitotic sister chromatid separation,4/85,65/18805,0.06153846153846154,13.614479638009051,6.864720935946786,2.1333685992774902e-4,0.00824973230783999,0.0064281284684180005,1063/9787/10403/7272,4
M4,GO:1901990,regulation of mitotic cell cycle phase transition,8/85,358/18805,0.0223463687150838,4.943805455142951,5.076633189645244,2.1448486804236526e-4,0.00824973230783999,0.0064281284684180005,9510/983/1062/1063/9787/3398/10403/7272,8
M4,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,3/85,26/18805,0.11538461538461539,25.52714932126697,8.4329432941612,2.1494971878326235e-4,0.00824973230783999,0.0064281284684180005,983/1062/10403,3
M4,GO:0044772,mitotic cell cycle phase transition,9/85,457/18805,0.019693654266958426,4.356931394001802,4.895396373975843,2.1944425091511197e-4,0.00824973230783999,0.0064281284684180005,9510/983/1062/1063/9787/3398/3400/10403/7272,9
M4,GO:0048568,embryonic organ development,9/85,457/18805,0.019693654266958426,4.356931394001802,4.895396373975843,2.1944425091511197e-4,0.00824973230783999,0.0064281284684180005,1045/1750/7855/3398/3815/4254/10733/4087/7020,9
M4,GO:0031589,cell-substrate adhesion,8/85,361/18805,0.0221606648199446,4.902721199283038,5.045163365953847,2.2695042534805266e-4,0.008400657282883304,0.006545728057406992,558/960/2651/26585/3037/10631/54453/6422,8
M4,GO:0060343,trabecula formation,3/85,27/18805,0.1111111111111111,24.581699346405227,8.262547604585167,2.4103071015881767e-4,0.00878666497942599,0.006846502309295921,9510/26585/6422,3
M4,GO:0046660,female sex differentiation,5/85,125/18805,0.04,8.849411764705883,5.933150221538997,2.568419567501342e-4,0.00922330967075855,0.0071867325211624365,9510/558/3815/4254/6422,5
M4,GO:0034508,centromere complex assembly,3/85,30/18805,0.1,22.123529411764707,7.8022309262928875,3.3130120980770554e-4,0.011722216335254993,0.009133861527361046,1062/1063/9787,3
M4,GO:0042698,ovulation cycle,4/85,75/18805,0.05333333333333334,11.799215686274511,6.31445132864181,3.7008108358522215e-4,0.012904566479797746,0.010055139738600774,9510/558/1545/3037,4
M4,GO:0045785,positive regulation of cell adhesion,9/85,499/18805,0.018036072144288578,3.9902157255687847,4.5618156084266035,4.1807523221727423e-4,0.014369842981639454,0.011196872008706248,857/960/2651/3037/4254/10125/54453/864/6422,9
M4,GO:0010810,regulation of cell-substrate adhesion,6/85,224/18805,0.026785714285714284,5.92594537815126,4.997591119637138,5.337209455862641e-4,0.018086374578599317,0.014092765071744054,2651/26585/3037/10631/54453/6422,6
M4,GO:0014706,striated muscle tissue development,8/85,423/18805,0.018912529550827423,4.184119037685996,4.463183677248328,6.509821500857217e-4,0.02175365351536453,0.016950280837758337,857/983/1063/26585/3398/10529/10512/6445,8
M4,GO:0001822,kidney development,7/85,325/18805,0.021538461538461538,4.765067873303168,4.613655562272161,6.726607519518528e-4,0.022170161221865176,0.017274820464689977,9510/1063/26585/3037/6422/4087/7020,7
M4,GO:0009953,dorsal/ventral pattern formation,4/85,90/18805,0.044444444444444446,9.832679738562092,5.659792178847536,7.3905410039171e-4,0.024029245480303437,0.01872340473396352,80319/26585/6422/4087,4
M4,GO:0001667,ameboidal-type cell migration,6/85,243/18805,0.024691358024691357,5.462599854756717,4.7180263438756915,8.170452390130203e-4,0.025528274316753446,0.019891436565663865,3037/3815/4254/3868/10371/10512,6
M4,GO:0072001,renal system development,7/85,336/18805,0.020833333333333332,4.60906862745098,4.49805488461365,8.178018131730733e-4,0.025528274316753446,0.019891436565663865,9510/1063/26585/3037/6422/4087/7020,7
M4,GO:0022409,positive regulation of cell-cell adhesion,7/85,337/18805,0.020771513353115726,4.5953918659451904,4.487793972860475,8.321359102681528e-4,0.025528274316753446,0.019891436565663865,857/960/2651/3037/4254/10125/864,7
M4,GO:0007143,female meiotic nuclear division,3/85,41/18805,0.07317073170731707,16.187948350071736,6.560092900955652,8.392524085664456e-4,0.025528274316753446,0.019891436565663865,10403/7153/7272,3
M4,GO:0071459,"protein localization to chromosome, centromeric region",3/85,41/18805,0.07317073170731707,16.187948350071736,6.560092900955652,8.392524085664456e-4,0.025528274316753446,0.019891436565663865,983/55166/7272,3
M4,GO:0014033,neural crest cell differentiation,4/85,94/18805,0.0425531914893617,9.414267834793492,5.510784411918117,8.700409368137085e-4,0.025528274316753446,0.019891436565663865,4254/10371/10512/6422,4
M4,GO:0014910,regulation of smooth muscle cell migration,4/85,94/18805,0.0425531914893617,9.414267834793492,5.510784411918117,8.700409368137085e-4,0.025528274316753446,0.019891436565663865,9510/1545/3037/10631,4
M4,GO:0033273,response to vitamin,4/85,94/18805,0.0425531914893617,9.414267834793492,5.510784411918117,8.700409368137085e-4,0.025528274316753446,0.019891436565663865,19/10631/6422/6781,4
M4,GO:0098917,retrograde trans-synaptic signaling,2/85,10/18805,0.2,44.247058823529414,9.217583360297871,8.874820837163646e-4,0.025726287872549075,0.02004572721748694,2171/6860,2
M4,GO:0000578,embryonic axis specification,3/85,42/18805,0.07142857142857142,15.80252100840336,6.471289873604392,9.008742114415436e-4,0.025803611342004214,0.020105977074904628,80319/7855/4087,3
M4,GO:0060537,muscle tissue development,8/85,446/18805,0.017937219730941704,3.9683460828277504,4.275029488736404,9.176593080781489e-4,0.025975156414541484,0.020239643686528582,857/983/1063/26585/3398/10529/10512/6445,8
M4,GO:0010720,positive regulation of cell development,8/85,447/18805,0.017897091722595078,3.959468351098829,4.267135567310036,9.309891755963611e-4,0.026046046005637733,0.02029488031501982,259266/558/3398/3400/3815/4254/10125/864,8
