Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M2,GO:0043567,regulation of insulin-like growth factor receptor signaling pathway,2/31,25/18805,0.08,48.52903225806452,9.662927998022829,7.705749996097764e-4,0.030152934767339074,0.022429551476055732,3486/3488,2
M2,GO:0032963,collagen metabolic process,3/31,112/18805,0.026785714285714284,16.2485599078341,6.576970593703663,8.186640218517357e-4,0.030699900819440087,0.022836417451653677,1277/1278/7431,3
M2,GO:0014812,muscle cell migration,3/31,115/18805,0.02608695652173913,15.824684431977559,6.479735646720962,8.838988034498983e-4,0.03182035692419634,0.02366987953659517,3486/3488/10631,3
M2,GO:0044342,type B pancreatic cell proliferation,2/31,28/18805,0.07142857142857142,43.3294930875576,9.108283537950173,9.679390586946337e-4,0.033326755605454554,0.024790428731074964,3486/3488,2
M2,GO:0032355,response to estradiol,3/31,120/18805,0.025,15.165322580645162,6.325547223358479,9.998026681636366e-4,0.033326755605454554,0.024790428731074964,8854/1277/10631,3
M2,GO:0071295,cellular response to vitamin,2/31,31/18805,0.06451612903225806,39.136316337148806,8.635127271375966,0.0011870583992514671,0.03815544854736859,0.02838229856856891,1277/10631,2
M2,GO:0043200,response to amino acid,3/31,131/18805,0.022900763358778626,13.891898547155872,6.016742304550214,0.0012876321887295785,0.039960998960573126,0.029725374665408786,1277/1278/1281,3
M2,GO:0070570,regulation of neuron projection regeneration,2/31,34/18805,0.058823529411764705,35.68311195445921,8.225103524452038,0.001427727331427342,0.04283181994282026,0.03186086255395752,5396/5764,2
M3,GO:0002181,cytoplasmic translation,13/16,169/18805,0.07692307692307693,90.40865384615385,34.07060432485225,8.53699209221148e-25,2.0061931416696978e-22,1.3838913496848081e-22,6134/6136/23521/6144/6122/6128/6129/6130/6133/6232/6234/6201/3921,13
M3,GO:0022613,ribonucleoprotein complex biogenesis,8/16,494/18805,0.016194331983805668,19.0334008097166,11.852729084491726,2.2929945342187283e-9,2.694268577707006e-7,1.858532411945706e-7,4869/23521/6129/6130/6232/6234/6201/3921,8
M3,GO:0042254,ribosome biogenesis,7/16,317/18805,0.022082018927444796,25.953272870662463,13.075113274198538,3.6364252955795673e-9,2.8485331482039944e-7,1.9649455983131694e-7,4869/6129/6130/6232/6234/6201/3921,7
M3,GO:0042274,ribosomal small subunit biogenesis,5/16,108/18805,0.046296296296296294,54.41261574074074,16.244376250171225,2.36391271887381e-8,1.3887987223383634e-6,9.580067334383334e-7,4869/6232/6234/6201/3921,5
M3,GO:0042255,ribosome assembly,4/16,60/18805,0.06666666666666667,78.35416666666667,17.51257039561491,1.6557447574632888e-7,7.782000360077458e-6,5.36809879261782e-6,4869/6232/6234/3921,4
M3,GO:0000028,ribosomal small subunit assembly,3/16,21/18805,0.14285714285714285,167.9017857142857,22.331087345810072,6.658633537077969e-7,2.6079648020222046e-5,1.7989992363333458e-5,6232/6234/3921,3
M3,GO:0006364,rRNA processing,5/16,222/18805,0.02252252252252252,26.47100225225225,11.140325681734291,8.611840384584458e-7,2.8911178433962106e-5,1.994320931166927e-5,6129/6130/6232/6234/6201,5
M3,GO:0016072,rRNA metabolic process,5/16,265/18805,0.018867924528301886,22.17570754716981,10.130695965216098,2.058725835429968e-6,6.047507141575531e-5,4.171628666529145e-5,6129/6130/6232/6234/6201,5
M3,GO:0042273,ribosomal large subunit biogenesis,3/16,65/18805,0.046153846153846156,54.245192307692314,12.548319394963537,2.1374762819021907e-5,5.581188069411276e-4,3.849957279683477e-4,4869/6129/6130,3
M3,GO:0022618,protein-RNA complex assembly,4/16,228/18805,0.017543859649122806,20.619517543859647,8.69763615303729,3.416300137936011e-5,8.028305324149626e-4,5.538002328864691e-4,23521/6232/6234/3921,4
M3,GO:0071826,protein-RNA complex organization,4/16,237/18805,0.016877637130801686,19.836497890295355,8.515792093735186,3.974127511792423e-5,8.49018150246563e-4,5.856608964746728e-4,23521/6232/6234/3921,4
M3,GO:0000470,maturation of LSU-rRNA,2/16,26/18805,0.07692307692307693,90.40865384615385,13.3126121210209,2.1797029842306575e-4,0.004268585010785037,0.002944511048872993,6129/6130,2
M3,GO:0140694,membraneless organelle assembly,4/16,427/18805,0.00936768149882904,11.009953161592506,6.105625164293586,3.840921088422512e-4,0.006943203505994541,0.004789488644672606,4869/6232/6234/3921,4
M3,GO:0006446,regulation of translational initiation,2/16,83/18805,0.024096385542168676,28.32078313253012,7.279295488677929,0.0022187055112101446,0.03724255679531314,0.025690274340327984,4869/23521,2
M5,GO:0006119,oxidative phosphorylation,10/10,151/18805,0.06622516556291391,124.5364238410596,35.156162952074105,8.238484189777263e-22,7.167481245106218e-20,1.4742550655390894e-20,4508/4509/4512/4513/4514/4519/4535/4537/4538/4540,10
M5,GO:1902600,proton transmembrane transport,10/10,190/18805,0.05263157894736842,98.97368421052632,31.308241564082177,8.734226797971921e-21,3.7993886571177855e-19,7.814834503448561e-20,4508/4509/4512/4513/4514/4519/4535/4537/4538/4540,10
M5,GO:0009060,aerobic respiration,10/10,201/18805,0.04975124378109453,93.55721393034827,30.430500328192746,1.5540591760528684e-20,4.506771610553318e-19,9.269826664175006e-20,4508/4509/4512/4513/4514/4519/4535/4537/4538/4540,10
M5,GO:0045333,cellular respiration,10/10,245/18805,0.04081632653061224,76.75510204081633,27.530233821902893,1.1725924600698226e-19,2.550388600651864e-18,5.245808373996575e-19,4508/4509/4512/4513/4514/4519/4535/4537/4538/4540,10
M5,GO:0015980,energy derivation by oxidation of organic compounds,10/10,352/18805,0.028409090909090908,53.42329545454545,22.90161531187706,4.652707836801785e-18,8.095711636035104e-17,1.6651796468553757e-17,4508/4509/4512/4513/4514/4519/4535/4537/4538/4540,10
M5,GO:0019646,aerobic electron transport chain,8/10,93/18805,0.08602150537634409,161.76344086021507,35.84863460811161,1.1738679256154516e-17,1.7021084921424048e-16,3.5010096027127506e-17,4512/4513/4514/4519/4535/4537/4538/4540,8
M5,GO:0042773,ATP synthesis coupled electron transport,8/10,101/18805,0.07920792079207921,148.95049504950495,34.38854642011975,2.327669255006556e-17,2.5313403148196297e-16,5.206628596725192e-17,4512/4513/4514/4519/4535/4537/4538/4540,8
M5,GO:0042775,mitochondrial ATP synthesis coupled electron transport,8/10,101/18805,0.07920792079207921,148.95049504950495,34.38854642011975,2.327669255006556e-17,2.5313403148196297e-16,5.206628596725192e-17,4512/4513/4514/4519/4535/4537/4538/4540,8
M5,GO:0022904,respiratory electron transport chain,8/10,117/18805,0.06837606837606838,128.5811965811966,31.930237249197784,7.842283702148715e-17,7.580874245410424e-16,1.5592844787898033e-16,4512/4513/4514/4519/4535/4537/4538/4540,8
M5,GO:0006091,generation of precursor metabolites and energy,10/10,484/18805,0.02066115702479339,38.853305785123965,19.46058371922559,1.1644323208308318e-16,1.0130561191228236e-15,2.0837209951709622e-16,4508/4509/4512/4513/4514/4519/4535/4537/4538/4540,10
M5,GO:0022900,electron transport chain,8/10,127/18805,0.06299212598425197,118.45669291338581,30.63503634790007,1.5399564714946042e-16,1.2179655729093689e-15,2.5051923459720833e-16,4512/4513/4514/4519/4535/4537/4538/4540,8
M5,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,6/10,68/18805,0.08823529411764706,165.9264705882353,31.426697802245826,3.70313518026202e-13,2.6847730056899644e-12,5.522219128460908e-13,4508/4509/4535/4537/4538/4540,6
M5,GO:0015986,proton motive force-driven ATP synthesis,6/10,77/18805,0.07792207792207792,146.53246753246754,29.516408444844075,8.008399848033603e-13,5.359467590607104e-12,1.1023708292839778e-12,4508/4509/4535/4537/4538/4540,6
M5,GO:0006754,ATP biosynthetic process,6/10,100/18805,0.06,112.83,25.86326947619986,4.009522026468575e-12,2.4916315450197574e-11,5.1249529661628406e-12,4508/4509/4535/4537/4538/4540,6
M5,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,6/10,111/18805,0.05405405405405406,101.64864864864866,24.531396651313536,7.600554269499261e-12,4.365933541661217e-11,8.980141585994034e-12,4508/4509/4535/4537/4538/4540,6
M5,GO:0009145,purine nucleoside triphosphate biosynthetic process,6/10,112/18805,0.05357142857142857,100.74107142857142,24.42010313087095,8.029303065124077e-12,4.365933541661217e-11,8.980141585994034e-12,4508/4509/4535/4537/4538/4540,6
M5,GO:0009201,ribonucleoside triphosphate biosynthetic process,6/10,117/18805,0.05128205128205128,96.43589743589743,23.885109474411635,1.048709579290922e-11,5.3669254940182476e-11,1.1039048203062337e-11,4508/4509/4535/4537/4538/4540,6
M5,GO:0009142,nucleoside triphosphate biosynthetic process,6/10,125/18805,0.048,90.264,23.096537128488485,1.570502581265541e-11,7.590762476116781e-11,1.561318355644105e-11,4508/4509/4535/4537/4538/4540,6
M5,GO:0009152,purine ribonucleotide biosynthetic process,6/10,157/18805,0.03821656050955414,71.86624203821655,20.56728922764836,6.285467490068421e-11,2.878082482294487e-10,5.919830877072752e-11,4508/4509/4535/4537/4538/4540,6
M5,GO:0070482,response to oxygen levels,7/10,358/18805,0.019553072625698324,36.7695530726257,15.761447854922869,9.768891637267028e-11,4.2494678622111573e-10,8.740587254396814e-11,4508/4512/4513/4519/4535/4538/4540,7
M5,GO:0009260,ribonucleotide biosynthetic process,6/10,173/18805,0.03468208092485549,65.21965317919074,19.573352877990562,1.1320494497626409e-10,4.689919149016656e-10,9.646536664644058e-11,4508/4509/4535/4537/4538/4540,6
M5,GO:0046390,ribose phosphate biosynthetic process,6/10,180/18805,0.03333333333333333,62.68333333333334,19.180499052828168,1.4393313871357062e-10,5.69190139458211e-10,1.1707480182443545e-10,4508/4509/4535/4537/4538/4540,6
M5,GO:0006164,purine nucleotide biosynthetic process,6/10,198/18805,0.030303030303030304,56.984848484848484,18.267069441852474,2.561152012700122e-10,9.687835874126548e-10,1.9926583165172573e-10,4508/4509/4535/4537/4538/4540,6
M5,GO:0046034,ATP metabolic process,6/10,230/18805,0.02608695652173913,49.05652173913043,16.914368852123022,6.322832533073909e-10,2.292026793239292e-9,4.714392678169144e-10,4508/4509/4535/4537/4538/4540,6
M5,GO:0009165,nucleotide biosynthetic process,6/10,234/18805,0.02564102564102564,48.217948717948715,16.764915009871903,7.014743951163614e-10,2.4411308950049376e-9,5.021079880832903e-10,4508/4509/4535/4537/4538/4540,6
M5,GO:0009205,purine ribonucleoside triphosphate metabolic process,6/10,254/18805,0.023622047244094488,44.42125984251969,16.070876805500113,1.149063689657838e-9,3.844943884624304e-9,7.908535515863664e-10,4508/4509/4535/4537/4538/4540,6
M5,GO:0009144,purine nucleoside triphosphate metabolic process,6/10,261/18805,0.022988505747126436,43.229885057471265,15.84683003551812,1.3530758804891254e-9,4.204200057234068e-9,8.647477431697419e-10,4508/4509/4535/4537/4538/4540,6
M5,GO:0009199,ribonucleoside triphosphate metabolic process,6/10,261/18805,0.022988505747126436,43.229885057471265,15.84683003551812,1.3530758804891254e-9,4.204200057234068e-9,8.647477431697419e-10,4508/4509/4535/4537/4538/4540,6
M5,GO:0072522,purine-containing compound biosynthetic process,6/10,264/18805,0.022727272727272728,42.73863636363636,15.753519646665616,1.4492725134439732e-9,4.34781754033192e-9,8.942879393302195e-10,4508/4509/4535/4537/4538/4540,6
M5,GO:0009141,nucleoside triphosphate metabolic process,6/10,277/18805,0.021660649819494584,40.73285198555956,15.366653875075643,1.9343613369446125e-9,5.609647877139376e-9,1.1538295694055585e-9,4508/4509/4535/4537/4538/4540,6
M5,GO:0001666,response to hypoxia,6/10,316/18805,0.0189873417721519,35.70569620253165,14.351310049997661,4.261794105322129e-9,1.196051894074275e-8,2.4601188383862887e-9,4512/4513/4519/4535/4538/4540,6
M5,GO:1901293,nucleoside phosphate biosynthetic process,6/10,322/18805,0.018633540372670808,35.04037267080746,14.211501537242505,4.769930982912286e-9,1.2968249859792778e-8,2.667395615444371e-9,4508/4509/4535/4537/4538/4540,6
M5,GO:0036293,response to decreased oxygen levels,6/10,330/18805,0.01818181818181818,34.19090909090909,14.030974987566385,5.524768260460765e-9,1.4565298141214743e-8,2.995887094986699e-9,4512/4513/4519/4535/4538/4540,6
M5,GO:0009150,purine ribonucleotide metabolic process,6/10,350/18805,0.017142857142857144,32.23714285714286,13.606682699642906,7.855464857189639e-9,2.0100748311044075e-8,4.1344551879945474e-9,4508/4509/4535/4537/4538/4540,6
M5,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",4/10,51/18805,0.0784313725490196,147.49019607843138,24.162988586620042,9.9546513937757e-9,2.474441917881388e-8,5.089596201328929e-9,4535/4537/4538/4540,4
M5,GO:0009259,ribonucleotide metabolic process,6/10,371/18805,0.016172506738544475,30.412398921832885,13.198104635628846,1.1127111859296034e-8,2.689052032663208e-8,5.531020514854754e-9,4508/4509/4535/4537/4538/4540,6
M5,GO:0019693,ribose phosphate metabolic process,6/10,379/18805,0.0158311345646438,29.77044854881267,13.051326688697227,1.2638767371815545e-8,2.9718182739133847e-8,6.112632868303394e-9,4508/4509/4535/4537/4538/4540,6
M5,GO:0006163,purine nucleotide metabolic process,6/10,448/18805,0.013392857142857142,25.185267857142854,11.95069082425305,3.4248878062401346e-8,7.841190503760308e-8,1.6128280528000635e-8,4508/4509/4535/4537/4538/4540,6
M5,GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",3/10,24/18805,0.125,235.0625,26.465619246032613,2.1789372548830784e-7,4.860706183969944e-7,9.99782276194665e-8,4512/4513/4514,3
M5,GO:0010257,NADH dehydrogenase complex assembly,3/10,63/18805,0.047619047619047616,89.54761904761905,16.238396896079845,4.228735071340488e-6,8.97316954162494e-6,1.8456610067468113e-6,4535/4538/4540,3
M5,GO:0032981,mitochondrial respiratory chain complex I assembly,3/10,63/18805,0.047619047619047616,89.54761904761905,16.238396896079845,4.228735071340488e-6,8.97316954162494e-6,1.8456610067468113e-6,4535/4538/4540,3
M5,GO:0033108,mitochondrial respiratory chain complex assembly,3/10,122/18805,0.02459016393442623,46.24180327868852,11.563797334322727,3.092458989261922e-5,6.405807906328267e-5,1.3175890430439268e-5,4535/4538/4540,3
M5,GO:0006979,response to oxidative stress,4/10,408/18805,0.00980392156862745,18.436274509803923,8.213234662767698,4.134228497433222e-5,8.364601843643961e-5,1.720486767597669e-5,4512/4535/4537/4540,4
M5,GO:0055093,response to hyperoxia,2/10,20/18805,0.1,188.05,19.305056050620117,4.811215531253945e-5,9.513085254979391e-5,1.9567144505099778e-5,4508/4519,2
M5,GO:0036296,response to increased oxygen levels,2/10,27/18805,0.07407407407407407,139.29629629629628,16.587148026967117,8.870453747354586e-5,1.7149543911552202e-4,3.527431899532819e-5,4508/4519,2
M5,GO:0046688,response to copper ion,2/10,37/18805,0.05405405405405406,101.64864864864866,14.135258956314942,1.6783431926369104e-4,3.1742577773785044e-4,6.529023861516585e-5,4512/4519,2
M5,GO:0007005,mitochondrion organization,3/10,445/18805,0.006741573033707865,12.677528089887641,5.7504064681737805,0.001395371112891435,0.0025829209962032946,5.312723162184636e-4,4535/4538/4540,3
M5,GO:0021549,cerebellum development,2/10,108/18805,0.018518518518518517,34.82407407407407,8.131221406036017,0.0014270334798737378,0.00258649818227115,5.320080955669637e-4,4512/4538,2
M5,GO:0022037,metencephalon development,2/10,118/18805,0.01694915254237288,31.8728813559322,7.759832216563414,0.0017000508747627972,0.003018457675599252,6.20856388205533e-4,4512/4538,2
M5,GO:0045471,response to ethanol,2/10,131/18805,0.015267175572519083,28.709923664122137,7.34101744647715,0.0020893263094203694,0.0036354277783914426,7.477588896872903e-4,4519/4538,2
M5,GO:0030902,hindbrain development,2/10,161/18805,0.012422360248447204,23.360248447204967,6.572399771149098,0.0031335691991555385,0.005345500398559448,0.0010994979646159785,4512/4538,2
M5,GO:0046689,response to mercury ion,1/10,11/18805,0.09090909090909091,170.95454545454544,13.005392746731218,0.005835527460053669,0.009763286327397485,0.002008177466010372,4519,1
M5,GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",1/10,14/18805,0.07142857142857142,134.32142857142856,11.510468121087223,0.007421706718903298,0.012182801595180886,0.0025058394085671516,4519,1
M5,GO:0009642,response to light intensity,1/10,16/18805,0.0625,117.53125,10.756092276824337,0.008477893810179604,0.013658828916400474,0.002809438494601429,4537,1
M5,GO:0097305,response to alcohol,2/10,276/18805,0.007246376811594203,13.6268115942029,4.874456588761761,0.008936250109879642,0.014135522901082342,0.002907488074027826,4519/4538,2
M5,GO:0033194,response to hydroperoxide,1/10,20/18805,0.05,94.025,9.60092402624398,0.010587234076103957,0.016448024368232936,0.0033831387085294603,4535,1
M5,GO:0033762,response to glucagon,1/10,23/18805,0.043478260869565216,81.76086956521739,8.939185355744891,0.012166587988361455,0.018570055350656957,0.0038196121108429316,4519,1
M5,GO:0010038,response to metal ion,2/10,347/18805,0.005763688760806916,10.838616714697405,4.2668798593234705,0.013853584172465818,0.020780376258698725,0.00427424557045225,4512/4519,2
M5,GO:0008535,respiratory chain complex IV assembly,1/10,30/18805,0.03333333333333333,62.68333333333334,7.799063303963902,0.015842927043910326,0.02336160428508811,0.004805169665414373,4514,1
M5,GO:0017004,cytochrome complex assembly,1/10,42/18805,0.023809523809523808,44.773809523809526,6.550761771819405,0.022116583944306822,0.03206904671924489,0.006596174158828352,4514,1
M5,GO:0007595,lactation,1/10,43/18805,0.023255813953488372,43.73255813953488,6.4707930503241196,0.022637760417181796,0.03216949200488385,0.006616834411167883,4513,1
M5,GO:0009410,response to xenobiotic stimulus,2/10,453/18805,0.004415011037527594,8.30242825607064,3.6289305418095714,0.022925385106928722,0.03216949200488385,0.006616834411167883,4519/4535,2
M5,GO:0051602,response to electrical stimulus,1/10,45/18805,0.022222222222222223,41.78888888888889,6.3188154471387765,0.02367936345542665,0.03270007334320823,0.006725967898784512,4512,1
M5,GO:0046686,response to cadmium ion,1/10,50/18805,0.02,37.61,5.979022022248215,0.026279001562756532,0.03572301774937216,0.007347747147481268,4519,1
M5,GO:0035094,response to nicotine,1/10,53/18805,0.018867924528301886,35.4811320754717,5.79828569032647,0.02783579246410628,0.037257137605803785,0.007663295091332903,4538,1
M5,GO:0071385,cellular response to glucocorticoid stimulus,1/10,57/18805,0.017543859649122806,32.99122807017544,5.579494112160056,0.029908028995047964,0.03942422003892686,0.008109034974733899,4537,1
M5,GO:0031100,animal organ regeneration,1/10,66/18805,0.015151515151515152,28.492424242424242,5.160784866936503,0.03455603334368085,0.044211395601474024,0.009093692985179171,4519,1
M5,GO:0071384,cellular response to corticosteroid stimulus,1/10,66/18805,0.015151515151515152,28.492424242424242,5.160784866936503,0.03455603334368085,0.044211395601474024,0.009093692985179171,4537,1
M6,GO:0006096,glycolytic process,6/10,97/18805,0.061855670103092786,116.31958762886597,26.265109968395002,3.32558875533209e-12,2.1970596162272108e-10,8.752658552095447e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0046032,ADP catabolic process,6/10,99/18805,0.06060606060606061,113.96969696969697,25.995193368250835,3.769640956884786e-12,2.1970596162272108e-10,8.752658552095447e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0019364,pyridine nucleotide catabolic process,6/10,101/18805,0.0594059405940594,111.7128712871287,25.73330161746497,4.261974417880164e-12,2.1970596162272108e-10,8.752658552095447e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0009137,purine nucleoside diphosphate catabolic process,6/10,102/18805,0.058823529411764705,110.61764705882354,25.60524177044207,4.527518570456177e-12,2.1970596162272108e-10,8.752658552095447e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0009181,purine ribonucleoside diphosphate catabolic process,6/10,102/18805,0.058823529411764705,110.61764705882354,25.60524177044207,4.527518570456177e-12,2.1970596162272108e-10,8.752658552095447e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0072526,pyridine-containing compound catabolic process,6/10,104/18805,0.057692307692307696,108.49038461538461,25.35466213034956,5.100043850531268e-12,2.1970596162272108e-10,8.752658552095447e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0009191,ribonucleoside diphosphate catabolic process,6/10,105/18805,0.05714285714285714,107.45714285714284,25.232054190288522,5.408146747636211e-12,2.1970596162272108e-10,8.752658552095447e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0046031,ADP metabolic process,6/10,105/18805,0.05714285714285714,107.45714285714284,25.232054190288522,5.408146747636211e-12,2.1970596162272108e-10,8.752658552095447e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0009134,nucleoside diphosphate catabolic process,6/10,108/18805,0.05555555555555555,104.47222222222221,24.874459132891456,6.426901713358022e-12,2.3208256187126193e-10,9.245718254304523e-11,226/2023/2597/3939/5230/7167,6
M6,GO:0009135,purine nucleoside diphosphate metabolic process,6/10,117/18805,0.05128205128205128,96.43589743589743,23.885109474411635,1.048709579290922e-11,3.0984601206322697e-10,1.2343662990696976e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0009179,purine ribonucleoside diphosphate metabolic process,6/10,117/18805,0.05128205128205128,96.43589743589743,23.885109474411635,1.048709579290922e-11,3.0984601206322697e-10,1.2343662990696976e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0006090,pyruvate metabolic process,6/10,127/18805,0.047244094488188976,88.84251968503938,22.91107229987083,1.7301631701885396e-11,4.5373009373819373e-10,1.8075725191837353e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0009185,ribonucleoside diphosphate metabolic process,6/10,128/18805,0.046875,88.1484375,22.819965664734017,1.814920374952775e-11,4.5373009373819373e-10,1.8075725191837353e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0009154,purine ribonucleotide catabolic process,6/10,130/18805,0.046153846153846156,86.7923076923077,22.64089950509456,1.99482398082675e-11,4.6308413840620985e-10,1.8448372153510545e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0009132,nucleoside diphosphate metabolic process,6/10,134/18805,0.04477611940298507,84.20149253731343,22.294805249564416,2.3993490553416055e-11,5.198589619906812e-10,2.0710170793474912e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0009261,ribonucleotide catabolic process,6/10,136/18805,0.04411764705882353,82.96323529411765,22.127480939643757,2.6258731642624407e-11,5.333804864908082e-10,2.124884205291317e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0006195,purine nucleotide catabolic process,6/10,139/18805,0.04316546762589928,81.1726618705036,21.883260425204977,2.998833481065557e-11,5.733064007919447e-10,2.283941288984914e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0072523,purine-containing compound catabolic process,6/10,156/18805,0.038461538461538464,72.32692307692308,20.634405962652025,6.046368393089707e-11,1.091705404307864e-9,4.349142177485579e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0009166,nucleotide catabolic process,6/10,162/18805,0.037037037037037035,69.64814814814814,20.24101981010745,7.602246659647484e-11,1.3003842970449642e-9,5.180478333166983e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0016052,carbohydrate catabolic process,6/10,179/18805,0.0335195530726257,63.03351955307262,19.235217196134048,1.3916093661948671e-10,2.1262850037232026e-9,8.47070624965033e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0019362,pyridine nucleotide metabolic process,6/10,180/18805,0.03333333333333333,62.68333333333334,19.180499052828168,1.4393313871357062e-10,2.1262850037232026e-9,8.47070624965033e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0046496,nicotinamide nucleotide metabolic process,6/10,180/18805,0.03333333333333333,62.68333333333334,19.180499052828168,1.4393313871357062e-10,2.1262850037232026e-9,8.47070624965033e-10,226/2023/2597/3939/5230/7167,6
M6,GO:1901292,nucleoside phosphate catabolic process,6/10,184/18805,0.03260869565217391,61.32065217391304,18.966072050358065,1.644055357312461e-10,2.323121700550217e-9,9.254865398143374e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0072524,pyridine-containing compound metabolic process,6/10,187/18805,0.03208556149732621,60.33689839572194,18.80975280034312,1.8130055412364402e-10,2.455111670424346e-9,9.780687788249218e-10,226/2023/2597/3939/5230/7167,6
M6,GO:0046034,ATP metabolic process,6/10,230/18805,0.02608695652173913,49.05652173913043,16.914368852123022,6.322832533073909e-10,8.219682292996081e-9,3.2745616908130145e-9,226/2023/2597/3939/5230/7167,6
M6,GO:0006091,generation of precursor metabolites and energy,7/10,484/18805,0.014462809917355372,27.197314049586776,13.46817702461224,8.044468419109749e-10,1.0055585523887187e-8,4.005949860528336e-9,226/664/2023/2597/3939/5230/7167,7
M6,GO:0046434,organophosphate catabolic process,6/10,242/18805,0.024793388429752067,46.62396694214876,16.47709329717027,8.588228186823405e-10,1.0337682076731875e-8,4.118331645143388e-9,226/2023/2597/3939/5230/7167,6
M6,GO:0009205,purine ribonucleoside triphosphate metabolic process,6/10,254/18805,0.023622047244094488,44.42125984251969,16.070876805500113,1.149063689657838e-9,1.3337346397814192e-8,5.313339617590755e-9,226/2023/2597/3939/5230/7167,6
M6,GO:1901136,carbohydrate derivative catabolic process,6/10,258/18805,0.023255813953488372,43.73255813953488,15.941745272369731,1.2622436346953938e-9,1.4145833837103552e-8,5.6354253019068395e-9,226/2023/2597/3939/5230/7167,6
M6,GO:0009144,purine nucleoside triphosphate metabolic process,6/10,261/18805,0.022988505747126436,43.229885057471265,15.84683003551812,1.3530758804891254e-9,1.41854729406118e-8,5.6512167504299636e-9,226/2023/2597/3939/5230/7167,6
M6,GO:0009199,ribonucleoside triphosphate metabolic process,6/10,261/18805,0.022988505747126436,43.229885057471265,15.84683003551812,1.3530758804891254e-9,1.41854729406118e-8,5.6512167504299636e-9,226/2023/2597/3939/5230/7167,6
M6,GO:0009141,nucleoside triphosphate metabolic process,6/10,277/18805,0.021660649819494584,40.73285198555956,15.366653875075643,1.9343613369446125e-9,1.964585732834372e-8,7.82652777776932e-9,226/2023/2597/3939/5230/7167,6
M6,GO:0009150,purine ribonucleotide metabolic process,6/10,350/18805,0.017142857142857144,32.23714285714286,13.606682699642906,7.855464857189639e-9,7.736442662383734e-8,3.0820484128686615e-8,226/2023/2597/3939/5230/7167,6
M6,GO:0009259,ribonucleotide metabolic process,6/10,371/18805,0.016172506738544475,30.412398921832885,13.198104635628846,1.1127111859296034e-8,1.0636209865503561e-7,4.237259314840285e-8,226/2023/2597/3939/5230/7167,6
M6,GO:0019693,ribose phosphate metabolic process,6/10,379/18805,0.0158311345646438,29.77044854881267,13.051326688697227,1.2638767371815545e-8,1.173599827382872e-7,4.675393644310714e-8,226/2023/2597/3939/5230/7167,6
M6,GO:0006163,purine nucleotide metabolic process,6/10,448/18805,0.013392857142857142,25.185267857142854,11.95069082425305,3.4248878062401346e-8,3.0919126028556773e-7,1.231757895226715e-7,226/2023/2597/3939/5230/7167,6
M6,GO:0019318,hexose metabolic process,5/10,237/18805,0.02109704641350211,39.67299578059071,13.819851654775295,7.296755956618296e-8,6.409312664597152e-7,2.553345612131011e-7,226/2023/2597/5230/7167,5
M6,GO:0061621,canonical glycolysis,3/10,19/18805,0.15789473684210525,296.9210526315789,29.767301129942012,1.0446352337271081e-7,8.705293614392567e-7,3.4680198042762293e-7,2023/5230/7167,3
M6,GO:0061718,glucose catabolic process to pyruvate,3/10,19/18805,0.15789473684210525,296.9210526315789,29.767301129942012,1.0446352337271081e-7,8.705293614392567e-7,3.4680198042762293e-7,2023/5230/7167,3
M6,GO:0005996,monosaccharide metabolic process,5/10,260/18805,0.019230769230769232,36.16346153846154,13.169486226836506,1.1578715538779328e-7,9.407706375258204e-7,3.747847398078572e-7,226/2023/2597/5230/7167,5
M6,GO:0061620,glycolytic process through glucose-6-phosphate,3/10,21/18805,0.14285714285714285,268.6428571428571,28.305786148538395,1.4330121471334325e-7,1.1359242629716234e-6,4.525301517263471e-7,2023/5230/7167,3
